enrolment_id,student_id,course_id,department,level,credits,enrolment_date,status,is_completed,is_withdrawn
ENR-018023,STU-02185,CRS-0074,Arts,PhD,30,2022-09-04,Enrolled,0,0
ENR-018024,STU-01243,CRS-0081,Law School,Postgraduate,30,2024-09-26,Completed,1,0
ENR-018025,STU-04282,CRS-0120,Social Sciences,PhD,30,2024-09-30,Withdrawn,0,1
ENR-018026,STU-04567,CRS-0051,Medical School,Postgraduate,30,2024-09-23,Enrolled,0,0
ENR-018027,STU-00783,CRS-0075,Arts,PhD,10,2024-10-01,Enrolled,0,0
ENR-018028,STU-04845,CRS-0113,Social Sciences,Postgraduate,20,2024-09-18,Completed,1,0
ENR-018029,STU-04746,CRS-0079,Law School,Undergraduate,15,2023-09-14,Enrolled,0,0
ENR-018030,STU-01846,CRS-0051,Medical School,Postgraduate,30,2022-09-15,Completed,1,0
ENR-018031,STU-03392,CRS-0045,Engineering,PhD,20,2025-09-23,Enrolled,0,0
ENR-018032,STU-02002,CRS-0115,Social Sciences,Postgraduate,15,2025-10-06,Enrolled,0,0
ENR-018033,STU-01750,CRS-0026,Business,PhD,30,2023-09-25,Completed,1,0
ENR-018034,STU-00345,CRS-0027,Business,PhD,15,2024-10-05,Completed,1,0
ENR-018035,STU-03469,CRS-0016,Business,Undergraduate,10,2024-09-20,Completed,1,0
ENR-018036,STU-04906,CRS-0063,Arts,Undergraduate,30,2025-10-06,Failed,0,0
ENR-018037,STU-03519,CRS-0008,Computing,Postgraduate,20,2025-09-16,Enrolled,0,0
ENR-018038,STU-01657,CRS-0023,Business,Postgraduate,15,2025-09-22,Completed,1,0
ENR-018039,STU-02152,CRS-0024,Business,Postgraduate,20,2025-09-22,Enrolled,0,0
ENR-018040,STU-04750,CRS-0078,Law School,Undergraduate,10,2024-10-11,Withdrawn,0,1
ENR-018041,STU-00698,CRS-0037,Engineering,Postgraduate,20,2025-09-13,Enrolled,0,0
ENR-018042,STU-02012,CRS-0038,Engineering,Postgraduate,15,2024-09-27,Failed,0,0
ENR-018043,STU-00279,CRS-0003,Computing,Undergraduate,15,2024-09-25,Failed,0,0
ENR-018044,STU-04270,CRS-0061,Arts,Undergraduate,30,2022-09-01,Completed,1,0
ENR-018045,STU-01773,CRS-0054,Medical School,Postgraduate,10,2022-10-02,Withdrawn,0,1
ENR-018046,STU-00318,CRS-0104,Education Dept,PhD,30,2025-10-05,Enrolled,0,0
ENR-018047,STU-04240,CRS-0034,Engineering,Undergraduate,30,2022-09-06,Enrolled,0,0
ENR-018048,STU-01362,CRS-0109,Social Sciences,Undergraduate,15,2025-10-06,Enrolled,0,0
ENR-018049,STU-01258,CRS-0100,Education Dept,Postgraduate,15,2022-09-17,Completed,1,0
ENR-018050,STU-04113,CRS-0070,Arts,Postgraduate,20,2022-09-08,Failed,0,0
ENR-018051,STU-04507,CRS-0072,Arts,PhD,15,2022-09-20,Completed,1,0
ENR-018052,STU-03290,CRS-0112,Social Sciences,Postgraduate,30,2023-09-07,Completed,1,0
ENR-018053,STU-00205,CRS-0013,Computing,PhD,30,2023-09-06,Completed,1,0
ENR-018054,STU-03634,CRS-0091,Education Dept,Undergraduate,15,2025-09-18,Completed,1,0
ENR-018055,STU-00697,CRS-0050,Medical School,Undergraduate,20,2025-09-22,Failed,0,0
ENR-018056,STU-01094,CRS-0062,Arts,Undergraduate,20,2025-09-23,Completed,1,0
ENR-018057,STU-00719,CRS-0099,Education Dept,Postgraduate,30,2023-09-20,Enrolled,0,0
ENR-018058,STU-02693,CRS-0036,Engineering,Postgraduate,30,2024-09-19,Completed,1,0
ENR-018059,STU-01918,CRS-0104,Education Dept,PhD,30,2024-10-10,Enrolled,0,0
ENR-018060,STU-00718,CRS-0057,Medical School,PhD,15,2023-09-15,Completed,1,0
ENR-018061,STU-00847,CRS-0119,Social Sciences,PhD,30,2025-10-08,Withdrawn,0,1
ENR-018062,STU-01424,CRS-0005,Computing,Undergraduate,30,2025-09-13,Completed,1,0
ENR-018063,STU-03270,CRS-0115,Social Sciences,Postgraduate,15,2024-09-06,Completed,1,0
ENR-018064,STU-02888,CRS-0037,Engineering,Postgraduate,20,2023-09-29,Enrolled,0,0
ENR-018065,STU-01139,CRS-0115,Social Sciences,Postgraduate,15,2024-09-27,Completed,1,0
ENR-018066,STU-02817,CRS-0033,Engineering,Undergraduate,30,2025-09-16,Failed,0,0
ENR-018067,STU-03928,CRS-0098,Education Dept,Postgraduate,20,2023-10-03,Completed,1,0
ENR-018068,STU-01195,CRS-0030,Business,PhD,30,2025-09-19,Completed,1,0
ENR-018069,STU-04225,CRS-0062,Arts,Undergraduate,20,2023-10-03,Completed,1,0
ENR-018070,STU-01180,CRS-0030,Business,PhD,30,2023-09-27,Enrolled,0,0
ENR-018071,STU-02283,CRS-0063,Arts,Undergraduate,30,2023-09-30,Completed,1,0
ENR-018072,STU-02163,CRS-0082,Law School,Postgraduate,15,2024-09-27,Enrolled,0,0
ENR-018073,STU-04866,CRS-0034,Engineering,Undergraduate,30,2022-09-27,Enrolled,0,0
ENR-018074,STU-00915,CRS-0041,Engineering,PhD,10,2022-10-01,Completed,1,0
ENR-018075,STU-02399,CRS-0023,Business,Postgraduate,15,2023-10-03,Failed,0,0
ENR-018076,STU-01986,CRS-0052,Medical School,Postgraduate,20,2023-09-17,Enrolled,0,0
ENR-018077,STU-01023,CRS-0102,Education Dept,PhD,30,2024-09-19,Withdrawn,0,1
ENR-018078,STU-01932,CRS-0034,Engineering,Undergraduate,30,2025-09-24,Completed,1,0
ENR-018079,STU-04448,CRS-0054,Medical School,Postgraduate,10,2024-10-07,Failed,0,0
ENR-018080,STU-01467,CRS-0092,Education Dept,Undergraduate,30,2024-10-11,Enrolled,0,0
ENR-018081,STU-00011,CRS-0088,Law School,PhD,10,2022-09-18,Withdrawn,0,1
ENR-018082,STU-02895,CRS-0078,Law School,Undergraduate,10,2024-09-20,Completed,1,0
ENR-018083,STU-01326,CRS-0089,Law School,PhD,15,2025-09-30,Enrolled,0,0
ENR-018084,STU-03361,CRS-0024,Business,Postgraduate,20,2023-09-15,Completed,1,0
ENR-018085,STU-01336,CRS-0120,Social Sciences,PhD,30,2022-09-22,Completed,1,0
ENR-018086,STU-00471,CRS-0111,Social Sciences,Postgraduate,15,2023-09-07,Enrolled,0,0
ENR-018087,STU-00909,CRS-0047,Medical School,Undergraduate,10,2022-09-19,Enrolled,0,0
ENR-018088,STU-04078,CRS-0023,Business,Postgraduate,15,2025-09-19,Enrolled,0,0
ENR-018089,STU-01513,CRS-0061,Arts,Undergraduate,30,2024-09-25,Completed,1,0
ENR-018090,STU-02058,CRS-0108,Social Sciences,Undergraduate,15,2024-10-14,Enrolled,0,0
ENR-018091,STU-00877,CRS-0038,Engineering,Postgraduate,15,2025-09-17,Completed,1,0
ENR-018092,STU-00678,CRS-0054,Medical School,Postgraduate,10,2024-10-05,Completed,1,0
ENR-018093,STU-00902,CRS-0001,Computing,Undergraduate,15,2024-09-11,Enrolled,0,0
ENR-018094,STU-02247,CRS-0045,Engineering,PhD,20,2025-09-17,Failed,0,0
ENR-018095,STU-01665,CRS-0109,Social Sciences,Undergraduate,15,2022-10-04,Completed,1,0
ENR-018096,STU-04200,CRS-0077,Law School,Undergraduate,30,2025-09-26,Completed,1,0
ENR-018097,STU-00191,CRS-0049,Medical School,Undergraduate,10,2024-09-25,Completed,1,0
ENR-018098,STU-01028,CRS-0004,Computing,Undergraduate,30,2024-10-05,Failed,0,0
ENR-018099,STU-01587,CRS-0118,Social Sciences,PhD,20,2023-09-28,Completed,1,0
ENR-018100,STU-03360,CRS-0071,Arts,PhD,15,2022-09-09,Completed,1,0
ENR-018101,STU-02559,CRS-0006,Computing,Postgraduate,10,2024-10-12,Completed,1,0
ENR-018102,STU-01082,CRS-0001,Computing,Undergraduate,15,2022-09-16,Enrolled,0,0
ENR-018103,STU-00776,CRS-0036,Engineering,Postgraduate,30,2025-09-21,Completed,1,0
ENR-018104,STU-02238,CRS-0066,Arts,Postgraduate,15,2023-09-18,Failed,0,0
ENR-018105,STU-02888,CRS-0038,Engineering,Postgraduate,15,2023-10-01,Completed,1,0
ENR-018106,STU-01397,CRS-0113,Social Sciences,Postgraduate,20,2024-10-06,Enrolled,0,0
ENR-018107,STU-00332,CRS-0077,Law School,Undergraduate,30,2024-09-27,Completed,1,0
ENR-018108,STU-02592,CRS-0083,Law School,Postgraduate,20,2022-09-25,Failed,0,0
ENR-018109,STU-01433,CRS-0093,Education Dept,Undergraduate,20,2022-09-17,Completed,1,0
ENR-018110,STU-02906,CRS-0063,Arts,Undergraduate,30,2022-09-25,Completed,1,0
ENR-018111,STU-00529,CRS-0097,Education Dept,Postgraduate,15,2023-09-20,Completed,1,0
ENR-018112,STU-01919,CRS-0099,Education Dept,Postgraduate,30,2022-09-11,Failed,0,0
ENR-018113,STU-02261,CRS-0085,Law School,Postgraduate,10,2023-09-25,Completed,1,0
ENR-018114,STU-00545,CRS-0036,Engineering,Postgraduate,30,2022-09-27,Completed,1,0
ENR-018115,STU-03704,CRS-0093,Education Dept,Undergraduate,20,2024-09-25,Completed,1,0
ENR-018116,STU-00401,CRS-0024,Business,Postgraduate,20,2025-09-26,Completed,1,0
ENR-018117,STU-02525,CRS-0034,Engineering,Undergraduate,30,2025-10-06,Failed,0,0
ENR-018118,STU-01407,CRS-0038,Engineering,Postgraduate,15,2024-10-09,Failed,0,0
ENR-018119,STU-02791,CRS-0099,Education Dept,Postgraduate,30,2022-09-23,Completed,1,0
ENR-018120,STU-02242,CRS-0094,Education Dept,Undergraduate,10,2022-10-06,Enrolled,0,0
ENR-018121,STU-04246,CRS-0028,Business,PhD,30,2025-09-14,Enrolled,0,0
ENR-018122,STU-04519,CRS-0011,Computing,PhD,20,2023-10-05,Completed,1,0
ENR-018123,STU-00645,CRS-0104,Education Dept,PhD,30,2022-09-24,Enrolled,0,0
ENR-018124,STU-03975,CRS-0056,Medical School,PhD,10,2025-10-01,Completed,1,0
ENR-018125,STU-03590,CRS-0013,Computing,PhD,30,2025-10-07,Enrolled,0,0
ENR-018126,STU-00674,CRS-0016,Business,Undergraduate,10,2023-09-02,Enrolled,0,0
ENR-018127,STU-03285,CRS-0088,Law School,PhD,10,2024-09-22,Completed,1,0
ENR-018128,STU-02000,CRS-0113,Social Sciences,Postgraduate,20,2022-09-23,Completed,1,0
ENR-018129,STU-02439,CRS-0118,Social Sciences,PhD,20,2022-09-06,Completed,1,0
ENR-018130,STU-00586,CRS-0070,Arts,Postgraduate,20,2024-09-08,Withdrawn,0,1
ENR-018131,STU-03042,CRS-0101,Education Dept,PhD,20,2024-10-08,Withdrawn,0,1
ENR-018132,STU-03699,CRS-0081,Law School,Postgraduate,30,2022-10-02,Enrolled,0,0
ENR-018133,STU-02105,CRS-0006,Computing,Postgraduate,10,2022-09-27,Enrolled,0,0
ENR-018134,STU-02913,CRS-0081,Law School,Postgraduate,30,2022-09-26,Withdrawn,0,1
ENR-018135,STU-04855,CRS-0087,Law School,PhD,20,2024-09-21,Enrolled,0,0
ENR-018136,STU-04232,CRS-0002,Computing,Undergraduate,10,2022-09-13,Enrolled,0,0
ENR-018137,STU-01909,CRS-0060,Medical School,PhD,15,2024-10-09,Failed,0,0
ENR-018138,STU-01008,CRS-0038,Engineering,Postgraduate,15,2023-09-25,Enrolled,0,0
ENR-018139,STU-00760,CRS-0061,Arts,Undergraduate,30,2023-09-04,Enrolled,0,0
ENR-018140,STU-01361,CRS-0056,Medical School,PhD,10,2023-09-29,Completed,1,0
ENR-018141,STU-00518,CRS-0053,Medical School,Postgraduate,30,2023-10-01,Failed,0,0
ENR-018142,STU-02251,CRS-0061,Arts,Undergraduate,30,2022-09-03,Failed,0,0
ENR-018143,STU-00335,CRS-0020,Business,Undergraduate,10,2022-09-12,Failed,0,0
ENR-018144,STU-04559,CRS-0061,Arts,Undergraduate,30,2023-09-30,Completed,1,0
ENR-018145,STU-04353,CRS-0055,Medical School,Postgraduate,30,2023-10-04,Enrolled,0,0
ENR-018146,STU-01837,CRS-0074,Arts,PhD,30,2025-10-03,Completed,1,0
ENR-018147,STU-01044,CRS-0024,Business,Postgraduate,20,2023-09-22,Completed,1,0
ENR-018148,STU-03094,CRS-0028,Business,PhD,30,2024-09-13,Completed,1,0
ENR-018149,STU-00843,CRS-0072,Arts,PhD,15,2022-09-09,Failed,0,0
ENR-018150,STU-03500,CRS-0035,Engineering,Undergraduate,10,2024-09-23,Enrolled,0,0
ENR-018151,STU-04869,CRS-0110,Social Sciences,Undergraduate,30,2023-10-14,Enrolled,0,0
ENR-018152,STU-00644,CRS-0047,Medical School,Undergraduate,10,2025-09-16,Enrolled,0,0
ENR-018153,STU-04413,CRS-0082,Law School,Postgraduate,15,2024-09-23,Completed,1,0
ENR-018154,STU-03119,CRS-0060,Medical School,PhD,15,2023-10-07,Completed,1,0
ENR-018155,STU-01839,CRS-0033,Engineering,Undergraduate,30,2023-10-07,Enrolled,0,0
ENR-018156,STU-03324,CRS-0080,Law School,Undergraduate,15,2022-09-16,Completed,1,0
ENR-018157,STU-04537,CRS-0030,Business,PhD,30,2022-09-13,Completed,1,0
ENR-018158,STU-01385,CRS-0042,Engineering,PhD,30,2023-09-08,Completed,1,0
ENR-018159,STU-01280,CRS-0091,Education Dept,Undergraduate,15,2023-09-25,Completed,1,0
ENR-018160,STU-02355,CRS-0036,Engineering,Postgraduate,30,2022-09-23,Completed,1,0
ENR-018161,STU-03210,CRS-0097,Education Dept,Postgraduate,15,2022-10-12,Completed,1,0
ENR-018162,STU-04977,CRS-0035,Engineering,Undergraduate,10,2025-10-02,Withdrawn,0,1
ENR-018163,STU-00344,CRS-0046,Medical School,Undergraduate,20,2022-09-13,Completed,1,0
ENR-018164,STU-03567,CRS-0045,Engineering,PhD,20,2024-09-17,Withdrawn,0,1
ENR-018165,STU-03852,CRS-0057,Medical School,PhD,15,2023-09-22,Enrolled,0,0
ENR-018166,STU-02566,CRS-0066,Arts,Postgraduate,15,2024-09-23,Completed,1,0
ENR-018167,STU-00710,CRS-0046,Medical School,Undergraduate,20,2022-10-08,Withdrawn,0,1
ENR-018168,STU-04729,CRS-0104,Education Dept,PhD,30,2024-09-24,Enrolled,0,0
ENR-018169,STU-04056,CRS-0096,Education Dept,Postgraduate,30,2023-09-11,Failed,0,0
ENR-018170,STU-00435,CRS-0033,Engineering,Undergraduate,30,2025-09-08,Completed,1,0
ENR-018171,STU-01730,CRS-0038,Engineering,Postgraduate,15,2024-09-17,Failed,0,0
ENR-018172,STU-01631,CRS-0088,Law School,PhD,10,2022-09-20,Enrolled,0,0
ENR-018173,STU-03806,CRS-0001,Computing,Undergraduate,15,2023-09-19,Completed,1,0
ENR-018174,STU-02431,CRS-0080,Law School,Undergraduate,15,2022-09-21,Completed,1,0
ENR-018175,STU-02192,CRS-0074,Arts,PhD,30,2024-09-28,Completed,1,0
ENR-018176,STU-03139,CRS-0102,Education Dept,PhD,30,2022-10-04,Failed,0,0
ENR-018177,STU-00101,CRS-0056,Medical School,PhD,10,2024-10-03,Enrolled,0,0
ENR-018178,STU-02122,CRS-0036,Engineering,Postgraduate,30,2024-09-15,Withdrawn,0,1
ENR-018179,STU-04163,CRS-0116,Social Sciences,PhD,20,2024-09-18,Completed,1,0
ENR-018180,STU-04183,CRS-0001,Computing,Undergraduate,15,2024-09-16,Completed,1,0
ENR-018181,STU-01371,CRS-0056,Medical School,PhD,10,2023-09-26,Enrolled,0,0
ENR-018182,STU-04656,CRS-0112,Social Sciences,Postgraduate,30,2024-09-29,Completed,1,0
ENR-018183,STU-01915,CRS-0068,Arts,Postgraduate,15,2025-09-25,Completed,1,0
ENR-018184,STU-03310,CRS-0067,Arts,Postgraduate,10,2025-09-20,Completed,1,0
ENR-018185,STU-02112,CRS-0103,Education Dept,PhD,30,2024-09-18,Failed,0,0
ENR-018186,STU-03191,CRS-0017,Business,Undergraduate,15,2023-10-04,Completed,1,0
ENR-018187,STU-04809,CRS-0095,Education Dept,Undergraduate,10,2022-09-23,Enrolled,0,0
ENR-018188,STU-04341,CRS-0074,Arts,PhD,30,2023-09-27,Completed,1,0
ENR-018189,STU-03344,CRS-0063,Arts,Undergraduate,30,2022-09-23,Completed,1,0
ENR-018190,STU-02598,CRS-0096,Education Dept,Postgraduate,30,2023-09-30,Completed,1,0
ENR-018191,STU-04426,CRS-0044,Engineering,PhD,30,2025-09-20,Enrolled,0,0
ENR-018192,STU-01001,CRS-0006,Computing,Postgraduate,10,2025-09-22,Completed,1,0
ENR-018193,STU-00073,CRS-0018,Business,Undergraduate,15,2023-09-23,Completed,1,0
ENR-018194,STU-00734,CRS-0073,Arts,PhD,20,2024-09-16,Enrolled,0,0
ENR-018195,STU-01122,CRS-0098,Education Dept,Postgraduate,20,2025-09-20,Completed,1,0
ENR-018196,STU-02131,CRS-0115,Social Sciences,Postgraduate,15,2023-09-16,Completed,1,0
ENR-018197,STU-04636,CRS-0011,Computing,PhD,20,2023-09-24,Enrolled,0,0
ENR-018198,STU-03331,CRS-0087,Law School,PhD,20,2024-09-30,Enrolled,0,0
ENR-018199,STU-00396,CRS-0010,Computing,Postgraduate,30,2023-09-05,Completed,1,0
ENR-018200,STU-03059,CRS-0066,Arts,Postgraduate,15,2023-09-30,Enrolled,0,0
ENR-018201,STU-03849,CRS-0006,Computing,Postgraduate,10,2022-09-16,Completed,1,0
ENR-018202,STU-03073,CRS-0045,Engineering,PhD,20,2025-10-06,Completed,1,0
ENR-018203,STU-04796,CRS-0054,Medical School,Postgraduate,10,2024-09-06,Enrolled,0,0
ENR-018204,STU-03031,CRS-0089,Law School,PhD,15,2025-09-23,Enrolled,0,0
ENR-018205,STU-02921,CRS-0074,Arts,PhD,30,2025-09-28,Enrolled,0,0
ENR-018206,STU-00491,CRS-0020,Business,Undergraduate,10,2024-10-03,Failed,0,0
ENR-018207,STU-02972,CRS-0087,Law School,PhD,20,2024-10-04,Completed,1,0
ENR-018208,STU-02217,CRS-0023,Business,Postgraduate,15,2022-09-16,Failed,0,0
ENR-018209,STU-02902,CRS-0061,Arts,Undergraduate,30,2024-09-09,Failed,0,0
ENR-018210,STU-03673,CRS-0008,Computing,Postgraduate,20,2024-09-28,Completed,1,0
ENR-018211,STU-01600,CRS-0087,Law School,PhD,20,2022-09-11,Withdrawn,0,1
ENR-018212,STU-03100,CRS-0117,Social Sciences,PhD,30,2022-09-25,Completed,1,0
ENR-018213,STU-04007,CRS-0044,Engineering,PhD,30,2025-10-14,Completed,1,0
ENR-018214,STU-04514,CRS-0113,Social Sciences,Postgraduate,20,2022-09-21,Enrolled,0,0
ENR-018215,STU-01464,CRS-0110,Social Sciences,Undergraduate,30,2023-10-12,Enrolled,0,0
ENR-018216,STU-01894,CRS-0035,Engineering,Undergraduate,10,2024-09-16,Completed,1,0
ENR-018217,STU-02880,CRS-0109,Social Sciences,Undergraduate,15,2025-10-07,Completed,1,0
ENR-018218,STU-03458,CRS-0035,Engineering,Undergraduate,10,2025-09-29,Completed,1,0
ENR-018219,STU-02468,CRS-0050,Medical School,Undergraduate,20,2025-09-12,Completed,1,0
ENR-018220,STU-03924,CRS-0037,Engineering,Postgraduate,20,2023-10-09,Failed,0,0
ENR-018221,STU-03137,CRS-0017,Business,Undergraduate,15,2025-09-21,Withdrawn,0,1
ENR-018222,STU-04354,CRS-0015,Computing,PhD,10,2023-09-13,Completed,1,0
ENR-018223,STU-00169,CRS-0062,Arts,Undergraduate,20,2025-10-01,Enrolled,0,0
ENR-018224,STU-03166,CRS-0009,Computing,Postgraduate,30,2025-10-03,Completed,1,0
ENR-018225,STU-02797,CRS-0077,Law School,Undergraduate,30,2024-09-15,Completed,1,0
ENR-018226,STU-00872,CRS-0070,Arts,Postgraduate,20,2023-09-30,Enrolled,0,0
ENR-018227,STU-02283,CRS-0061,Arts,Undergraduate,30,2023-10-02,Failed,0,0
ENR-018228,STU-00758,CRS-0024,Business,Postgraduate,20,2025-09-18,Enrolled,0,0
ENR-018229,STU-03995,CRS-0008,Computing,Postgraduate,20,2022-09-12,Completed,1,0
ENR-018230,STU-00327,CRS-0049,Medical School,Undergraduate,10,2022-09-25,Enrolled,0,0
ENR-018231,STU-04680,CRS-0064,Arts,Undergraduate,30,2024-09-24,Failed,0,0
ENR-018232,STU-02622,CRS-0080,Law School,Undergraduate,15,2023-10-05,Withdrawn,0,1
ENR-018233,STU-02498,CRS-0116,Social Sciences,PhD,20,2022-09-20,Failed,0,0
ENR-018234,STU-03085,CRS-0051,Medical School,Postgraduate,30,2023-09-27,Completed,1,0
ENR-018235,STU-04027,CRS-0021,Business,Postgraduate,20,2024-09-27,Enrolled,0,0
ENR-018236,STU-01161,CRS-0029,Business,PhD,15,2025-09-25,Withdrawn,0,1
ENR-018237,STU-01624,CRS-0078,Law School,Undergraduate,10,2025-10-11,Enrolled,0,0
ENR-018238,STU-02089,CRS-0017,Business,Undergraduate,15,2024-10-02,Failed,0,0
ENR-018239,STU-00547,CRS-0042,Engineering,PhD,30,2024-09-23,Enrolled,0,0
ENR-018240,STU-02329,CRS-0089,Law School,PhD,15,2024-10-02,Completed,1,0
ENR-018241,STU-01131,CRS-0118,Social Sciences,PhD,20,2023-09-03,Completed,1,0
ENR-018242,STU-02122,CRS-0034,Engineering,Undergraduate,30,2024-09-30,Enrolled,0,0
ENR-018243,STU-02773,CRS-0059,Medical School,PhD,10,2024-09-22,Withdrawn,0,1
ENR-018244,STU-02436,CRS-0084,Law School,Postgraduate,30,2025-09-22,Completed,1,0
ENR-018245,STU-02630,CRS-0097,Education Dept,Postgraduate,15,2022-09-19,Completed,1,0
ENR-018246,STU-03325,CRS-0083,Law School,Postgraduate,20,2023-10-05,Completed,1,0
ENR-018247,STU-00024,CRS-0081,Law School,Postgraduate,30,2025-09-22,Completed,1,0
ENR-018248,STU-03956,CRS-0066,Arts,Postgraduate,15,2024-09-16,Completed,1,0
ENR-018249,STU-00708,CRS-0079,Law School,Undergraduate,15,2024-09-24,Completed,1,0
ENR-018250,STU-02372,CRS-0080,Law School,Undergraduate,15,2025-09-09,Completed,1,0
ENR-018251,STU-04400,CRS-0019,Business,Undergraduate,20,2025-09-09,Enrolled,0,0
ENR-018252,STU-01082,CRS-0005,Computing,Undergraduate,30,2022-09-06,Completed,1,0
ENR-018253,STU-02823,CRS-0060,Medical School,PhD,15,2023-09-27,Completed,1,0
ENR-018254,STU-03954,CRS-0003,Computing,Undergraduate,15,2024-09-19,Enrolled,0,0
ENR-018255,STU-04225,CRS-0072,Arts,PhD,15,2023-09-15,Completed,1,0
ENR-018256,STU-02708,CRS-0021,Business,Postgraduate,20,2023-09-03,Failed,0,0
ENR-018257,STU-04165,CRS-0036,Engineering,Postgraduate,30,2025-10-02,Completed,1,0
ENR-018258,STU-03881,CRS-0022,Business,Postgraduate,30,2024-09-22,Completed,1,0
ENR-018259,STU-04847,CRS-0025,Business,Postgraduate,20,2025-09-08,Completed,1,0
ENR-018260,STU-03992,CRS-0100,Education Dept,Postgraduate,15,2023-09-15,Enrolled,0,0
ENR-018261,STU-02245,CRS-0079,Law School,Undergraduate,15,2025-09-22,Enrolled,0,0
ENR-018262,STU-01970,CRS-0067,Arts,Postgraduate,10,2024-09-26,Enrolled,0,0
ENR-018263,STU-04324,CRS-0029,Business,PhD,15,2022-09-29,Enrolled,0,0
ENR-018264,STU-04509,CRS-0012,Computing,PhD,20,2024-10-04,Completed,1,0
ENR-018265,STU-04629,CRS-0101,Education Dept,PhD,20,2022-09-08,Completed,1,0
ENR-018266,STU-01385,CRS-0037,Engineering,Postgraduate,20,2023-10-07,Completed,1,0
ENR-018267,STU-02617,CRS-0062,Arts,Undergraduate,20,2022-10-08,Enrolled,0,0
ENR-018268,STU-04253,CRS-0105,Education Dept,PhD,10,2022-10-03,Completed,1,0
ENR-018269,STU-00777,CRS-0062,Arts,Undergraduate,20,2025-10-14,Completed,1,0
ENR-018270,STU-04569,CRS-0047,Medical School,Undergraduate,10,2022-10-01,Completed,1,0
ENR-018271,STU-03460,CRS-0050,Medical School,Undergraduate,20,2023-09-18,Completed,1,0
ENR-018272,STU-02435,CRS-0078,Law School,Undergraduate,10,2024-10-05,Withdrawn,0,1
ENR-018273,STU-00620,CRS-0042,Engineering,PhD,30,2022-09-26,Failed,0,0
ENR-018274,STU-04676,CRS-0022,Business,Postgraduate,30,2025-09-30,Completed,1,0
ENR-018275,STU-01371,CRS-0053,Medical School,Postgraduate,30,2023-09-18,Enrolled,0,0
ENR-018276,STU-00297,CRS-0042,Engineering,PhD,30,2025-09-15,Completed,1,0
ENR-018277,STU-02889,CRS-0034,Engineering,Undergraduate,30,2025-09-10,Completed,1,0
ENR-018278,STU-04952,CRS-0074,Arts,PhD,30,2023-09-21,Completed,1,0
ENR-018279,STU-01892,CRS-0099,Education Dept,Postgraduate,30,2025-09-17,Completed,1,0
ENR-018280,STU-04091,CRS-0006,Computing,Postgraduate,10,2023-10-05,Enrolled,0,0
ENR-018281,STU-03137,CRS-0019,Business,Undergraduate,20,2025-10-03,Failed,0,0
ENR-018282,STU-00818,CRS-0083,Law School,Postgraduate,20,2023-10-12,Withdrawn,0,1
ENR-018283,STU-02779,CRS-0098,Education Dept,Postgraduate,20,2025-09-25,Completed,1,0
ENR-018284,STU-04015,CRS-0117,Social Sciences,PhD,30,2022-09-26,Completed,1,0
ENR-018285,STU-01611,CRS-0047,Medical School,Undergraduate,10,2022-09-23,Completed,1,0
ENR-018286,STU-01402,CRS-0087,Law School,PhD,20,2023-09-07,Completed,1,0
ENR-018287,STU-02968,CRS-0063,Arts,Undergraduate,30,2022-10-02,Enrolled,0,0
ENR-018288,STU-02320,CRS-0088,Law School,PhD,10,2022-09-17,Enrolled,0,0
ENR-018289,STU-00157,CRS-0018,Business,Undergraduate,15,2025-09-22,Enrolled,0,0
ENR-018290,STU-00641,CRS-0105,Education Dept,PhD,10,2024-09-11,Failed,0,0
ENR-018291,STU-03991,CRS-0070,Arts,Postgraduate,20,2023-09-15,Completed,1,0
ENR-018292,STU-02492,CRS-0070,Arts,Postgraduate,20,2023-09-25,Withdrawn,0,1
ENR-018293,STU-04093,CRS-0111,Social Sciences,Postgraduate,15,2022-09-03,Completed,1,0
ENR-018294,STU-00777,CRS-0069,Arts,Postgraduate,15,2025-10-09,Failed,0,0
ENR-018295,STU-02727,CRS-0008,Computing,Postgraduate,20,2022-09-23,Enrolled,0,0
ENR-018296,STU-04234,CRS-0094,Education Dept,Undergraduate,10,2024-10-06,Failed,0,0
ENR-018297,STU-00292,CRS-0035,Engineering,Undergraduate,10,2024-09-12,Completed,1,0
ENR-018298,STU-00956,CRS-0005,Computing,Undergraduate,30,2023-09-22,Failed,0,0
ENR-018299,STU-04997,CRS-0028,Business,PhD,30,2022-09-20,Completed,1,0
ENR-018300,STU-04840,CRS-0036,Engineering,Postgraduate,30,2024-10-06,Enrolled,0,0
ENR-018301,STU-02783,CRS-0070,Arts,Postgraduate,20,2024-09-23,Completed,1,0
ENR-018302,STU-04861,CRS-0023,Business,Postgraduate,15,2022-10-05,Enrolled,0,0
ENR-018303,STU-01337,CRS-0032,Engineering,Undergraduate,15,2022-10-01,Completed,1,0
ENR-018304,STU-01690,CRS-0026,Business,PhD,30,2022-10-06,Completed,1,0
ENR-018305,STU-04685,CRS-0120,Social Sciences,PhD,30,2024-09-08,Failed,0,0
ENR-018306,STU-01508,CRS-0002,Computing,Undergraduate,10,2024-09-28,Completed,1,0
ENR-018307,STU-00206,CRS-0003,Computing,Undergraduate,15,2022-09-12,Completed,1,0
ENR-018308,STU-02450,CRS-0060,Medical School,PhD,15,2025-09-16,Enrolled,0,0
ENR-018309,STU-03436,CRS-0058,Medical School,PhD,10,2025-09-17,Failed,0,0
