event_id,engagement_id,consultant_id,event_date,task_type,hours_logged,cost_gbp,budget_remaining_pct,is_overrun_alert
PE-028604,ENG-00385,CON-0005,2025-03-12 11:06:00,Analysis,5.9,1475.0,9.0,True
PE-028605,ENG-00405,CON-0119,2025-04-13 08:47:00,Analysis,0.8,120.0,42.8,False
PE-028606,ENG-00978,CON-0158,2025-06-20 08:27:00,Documentation,3.9,975.0,45.3,False
PE-028607,ENG-00591,CON-0055,2025-05-14 14:30:00,Analysis,4.9,1225.0,46.9,False
PE-028608,ENG-00079,CON-0193,2025-02-19 11:34:00,Travel,7.9,1481.25,6.5,True
PE-028609,ENG-00741,CON-0166,2025-01-17 09:13:00,Review,4.2,525.0,20.4,False
PE-028610,ENG-00757,CON-0111,2025-06-17 19:16:00,Stakeholder Meeting,3.3,495.0,58.3,False
PE-028611,ENG-00942,CON-0072,2025-01-14 17:35:00,Workshop,6.2,620.0,83.8,False
PE-028612,ENG-00270,CON-0093,2025-01-24 18:42:00,Delivery,5.1,510.0,48.7,False
PE-028613,ENG-00093,CON-0011,2025-05-02 19:26:00,Review,1.3,130.0,27.2,False
PE-028614,ENG-00532,CON-0125,2025-04-19 08:06:00,Documentation,8.2,820.0,20.1,False
PE-028615,ENG-00924,CON-0141,2025-02-21 08:29:00,Delivery,6.5,650.0,49.1,False
PE-028616,ENG-00353,CON-0044,2025-05-16 16:16:00,Travel,6.7,670.0,9.2,True
PE-028617,ENG-00313,CON-0103,2025-01-05 17:15:00,Analysis,1.5,225.0,14.1,False
PE-028618,ENG-00248,CON-0143,2025-03-22 14:43:00,Documentation,6.2,1162.5,38.2,False
PE-028619,ENG-00058,CON-0147,2025-05-10 09:49:00,Travel,2.9,725.0,40.2,False
PE-028620,ENG-00763,CON-0115,2025-01-12 13:34:00,Review,8.6,1075.0,22.4,False
PE-028621,ENG-00032,CON-0179,2025-03-22 18:57:00,Delivery,3.5,525.0,61.6,False
PE-028622,ENG-00177,CON-0080,2025-01-09 18:13:00,Workshop,2.5,312.5,34.4,False
PE-028623,ENG-00914,CON-0144,2025-02-18 10:19:00,Review,9.8,1837.5,0.0,True
PE-028624,ENG-00577,CON-0105,2025-02-26 14:56:00,Stakeholder Meeting,9.4,1175.0,52.7,False
PE-028625,ENG-00786,CON-0061,2025-05-25 16:47:00,Workshop,10.0,1500.0,0.0,True
PE-028626,ENG-00966,CON-0031,2025-04-19 10:48:00,Stakeholder Meeting,5.1,1275.0,85.5,False
PE-028627,ENG-00304,CON-0195,2025-06-14 11:55:00,Stakeholder Meeting,2.8,420.0,72.3,False
PE-028628,ENG-00531,CON-0154,2025-06-12 14:24:00,Review,1.8,337.5,28.5,False
PE-028629,ENG-00566,CON-0127,2025-06-27 18:05:00,Documentation,8.0,2000.0,33.5,False
PE-028630,ENG-00288,CON-0001,2025-02-14 18:10:00,Delivery,6.4,960.0,87.1,False
PE-028631,ENG-00839,CON-0097,2025-06-26 19:56:00,Analysis,2.9,362.5,28.8,False
PE-028632,ENG-00169,CON-0163,2025-04-02 10:50:00,Stakeholder Meeting,9.8,980.0,14.3,False
PE-028633,ENG-00986,CON-0130,2025-03-12 11:34:00,Review,3.4,510.0,1.9,True
PE-028634,ENG-00215,CON-0046,2025-01-10 10:21:00,Delivery,8.6,1290.0,38.1,False
PE-028635,ENG-00806,CON-0134,2025-03-09 09:39:00,Delivery,4.4,825.0,21.1,False
PE-028636,ENG-00692,CON-0038,2025-05-16 11:00:00,Workshop,9.0,2250.0,46.1,False
PE-028637,ENG-00670,CON-0064,2025-02-25 17:11:00,Delivery,1.1,137.5,78.0,False
PE-028638,ENG-00020,CON-0013,2025-02-08 13:29:00,Analysis,7.7,1443.75,33.0,False
PE-028639,ENG-00711,CON-0004,2025-02-12 12:29:00,Delivery,2.3,287.5,0.0,True
PE-028640,ENG-00791,CON-0098,2025-04-17 10:41:00,Review,2.8,420.0,58.3,False
PE-028641,ENG-00049,CON-0199,2025-06-16 08:58:00,Documentation,8.9,2225.0,59.8,False
PE-028642,ENG-00441,CON-0040,2025-05-26 19:12:00,Analysis,0.9,225.0,25.6,False
PE-028643,ENG-00504,CON-0191,2025-05-05 10:00:00,Workshop,9.9,2475.0,7.5,True
PE-028644,ENG-00199,CON-0037,2025-02-19 16:49:00,Stakeholder Meeting,9.8,2450.0,0.0,True
PE-028645,ENG-00690,CON-0025,2025-01-26 18:49:00,Analysis,2.6,487.5,45.8,False
PE-028646,ENG-00131,CON-0098,2025-06-14 17:00:00,Review,9.9,2475.0,42.7,False
PE-028647,ENG-00184,CON-0120,2025-01-31 15:01:00,Review,3.3,412.5,15.9,False
PE-028648,ENG-00643,CON-0069,2025-01-04 15:37:00,Delivery,3.6,900.0,25.8,False
PE-028649,ENG-00251,CON-0084,2025-03-11 19:28:00,Workshop,1.1,165.0,65.1,False
PE-028650,ENG-00421,CON-0127,2025-06-05 08:50:00,Analysis,1.6,160.0,90.6,False
PE-028651,ENG-00742,CON-0149,2025-03-10 10:07:00,Workshop,5.5,1375.0,73.5,False
PE-028652,ENG-00179,CON-0081,2025-02-12 08:56:00,Review,3.2,480.0,58.4,False
PE-028653,ENG-00882,CON-0028,2025-05-06 11:37:00,Stakeholder Meeting,4.2,787.5,5.7,True
PE-028654,ENG-00729,CON-0100,2025-05-20 17:49:00,Workshop,7.7,770.0,23.2,False
PE-028655,ENG-00655,CON-0014,2025-01-29 11:04:00,Documentation,9.2,1150.0,32.8,False
PE-028656,ENG-00016,CON-0087,2025-05-13 11:40:00,Delivery,6.0,900.0,0.0,True
PE-028657,ENG-00663,CON-0191,2025-04-29 17:33:00,Travel,7.7,1443.75,45.8,False
PE-028658,ENG-00045,CON-0104,2025-05-26 19:12:00,Analysis,8.5,850.0,98.2,False
PE-028659,ENG-00145,CON-0052,2025-04-13 18:22:00,Workshop,1.4,350.0,23.8,False
PE-028660,ENG-00365,CON-0094,2025-04-26 12:57:00,Review,0.6,112.5,38.7,False
PE-028661,ENG-00265,CON-0172,2025-05-02 08:12:00,Stakeholder Meeting,1.2,180.0,25.5,False
PE-028662,ENG-00421,CON-0069,2025-03-04 13:05:00,Workshop,9.4,1762.5,30.5,False
PE-028663,ENG-00581,CON-0013,2025-06-21 14:37:00,Documentation,4.6,575.0,9.1,True
PE-028664,ENG-00586,CON-0109,2025-04-03 14:12:00,Workshop,9.2,1380.0,59.6,False
PE-028665,ENG-00138,CON-0123,2025-01-31 10:01:00,Stakeholder Meeting,7.1,1775.0,46.8,False
PE-028666,ENG-00346,CON-0066,2025-04-18 08:43:00,Review,3.0,450.0,47.8,False
PE-028667,ENG-00172,CON-0114,2025-02-05 14:27:00,Workshop,3.8,950.0,20.7,False
PE-028668,ENG-00351,CON-0187,2025-05-13 09:47:00,Workshop,9.0,1125.0,48.3,False
PE-028669,ENG-00952,CON-0126,2025-01-09 13:37:00,Delivery,2.6,487.5,100.0,False
PE-028670,ENG-00070,CON-0136,2025-04-15 19:33:00,Review,3.3,495.0,0.0,True
PE-028671,ENG-00873,CON-0158,2025-02-25 11:59:00,Review,8.6,1290.0,59.5,False
PE-028672,ENG-00392,CON-0144,2025-03-27 08:32:00,Stakeholder Meeting,7.1,710.0,59.1,False
PE-028673,ENG-00047,CON-0001,2025-03-28 11:01:00,Stakeholder Meeting,4.4,660.0,34.7,False
PE-028674,ENG-00741,CON-0046,2025-04-22 17:48:00,Stakeholder Meeting,0.6,90.0,14.0,False
PE-028675,ENG-00392,CON-0012,2025-04-08 12:29:00,Documentation,3.0,300.0,86.0,False
PE-028676,ENG-00405,CON-0019,2025-04-22 08:08:00,Documentation,1.2,150.0,19.9,False
PE-028677,ENG-00989,CON-0137,2025-02-15 13:45:00,Workshop,2.5,625.0,0.0,True
PE-028678,ENG-00526,CON-0045,2025-03-26 13:58:00,Delivery,1.1,206.25,36.3,False
PE-028679,ENG-00413,CON-0151,2025-05-10 12:18:00,Delivery,1.7,425.0,47.1,False
PE-028680,ENG-00035,CON-0102,2025-01-22 14:04:00,Workshop,1.6,300.0,67.2,False
PE-028681,ENG-00710,CON-0146,2025-05-07 19:55:00,Stakeholder Meeting,5.5,550.0,42.4,False
PE-028682,ENG-00051,CON-0151,2025-04-19 08:45:00,Stakeholder Meeting,4.5,843.75,0.0,True
PE-028683,ENG-00336,CON-0039,2025-01-17 19:01:00,Stakeholder Meeting,3.0,562.5,0.0,True
PE-028684,ENG-00918,CON-0080,2025-01-15 13:49:00,Workshop,5.9,1475.0,39.3,False
PE-028685,ENG-00453,CON-0133,2025-05-15 08:44:00,Analysis,7.6,1900.0,28.6,False
PE-028686,ENG-00684,CON-0150,2025-01-19 10:25:00,Documentation,1.1,165.0,18.7,False
PE-028687,ENG-00246,CON-0082,2025-02-28 14:57:00,Stakeholder Meeting,7.2,1080.0,0.0,True
PE-028688,ENG-00534,CON-0159,2025-06-20 19:29:00,Delivery,5.9,1475.0,29.4,False
PE-028689,ENG-00771,CON-0194,2025-06-15 18:44:00,Delivery,1.8,225.0,96.0,False
PE-028690,ENG-00565,CON-0030,2025-06-23 10:20:00,Analysis,3.4,637.5,32.7,False
PE-028691,ENG-00153,CON-0047,2025-02-16 09:19:00,Review,6.8,850.0,2.6,True
PE-028692,ENG-00249,CON-0086,2025-06-20 14:04:00,Travel,8.9,890.0,13.5,False
PE-028693,ENG-00343,CON-0050,2025-04-04 17:36:00,Review,1.9,356.25,30.0,False
PE-028694,ENG-00250,CON-0030,2025-03-14 10:09:00,Review,4.0,600.0,0.0,True
PE-028695,ENG-00081,CON-0105,2025-04-02 16:08:00,Stakeholder Meeting,3.7,370.0,25.5,False
PE-028696,ENG-00269,CON-0022,2025-05-08 10:37:00,Delivery,8.9,1668.75,64.5,False
PE-028697,ENG-00372,CON-0018,2025-06-23 11:10:00,Analysis,8.1,1215.0,52.1,False
PE-028698,ENG-00345,CON-0112,2025-05-21 10:03:00,Documentation,8.7,1305.0,42.8,False
PE-028699,ENG-00950,CON-0051,2025-02-10 16:18:00,Review,6.7,837.5,24.5,False
PE-028700,ENG-00875,CON-0197,2025-05-26 09:54:00,Analysis,9.3,1162.5,14.4,False
PE-028701,ENG-00911,CON-0052,2025-01-24 16:42:00,Documentation,9.7,1212.5,26.1,False
PE-028702,ENG-00668,CON-0114,2025-06-25 08:18:00,Workshop,1.6,300.0,15.1,False
PE-028703,ENG-00588,CON-0023,2025-01-01 11:21:00,Travel,9.4,2350.0,0.0,True
PE-028704,ENG-00573,CON-0074,2025-01-03 08:55:00,Travel,2.9,435.0,15.8,False
PE-028705,ENG-00803,CON-0169,2025-04-20 15:53:00,Delivery,9.3,930.0,0.0,True
PE-028706,ENG-00490,CON-0125,2025-04-26 12:39:00,Analysis,3.0,375.0,53.3,False
PE-028707,ENG-00962,CON-0046,2025-05-03 09:25:00,Analysis,9.9,990.0,10.5,False
PE-028708,ENG-00826,CON-0067,2025-05-16 19:38:00,Analysis,7.8,975.0,35.2,False
PE-028709,ENG-00854,CON-0122,2025-03-11 11:19:00,Delivery,8.1,810.0,60.6,False
PE-028710,ENG-00078,CON-0178,2025-01-18 10:30:00,Stakeholder Meeting,4.2,420.0,18.8,False
PE-028711,ENG-00135,CON-0070,2025-05-25 08:44:00,Review,9.0,1687.5,100.0,False
PE-028712,ENG-00092,CON-0123,2025-03-14 14:41:00,Delivery,6.6,660.0,17.2,False
PE-028713,ENG-00019,CON-0046,2025-02-01 12:14:00,Stakeholder Meeting,1.1,110.0,100.0,False
PE-028714,ENG-00023,CON-0097,2025-06-22 11:20:00,Delivery,7.0,1750.0,0.0,True
PE-028715,ENG-00175,CON-0112,2025-04-27 16:28:00,Stakeholder Meeting,6.8,680.0,100.0,False
PE-028716,ENG-00798,CON-0052,2025-01-30 10:59:00,Delivery,1.3,325.0,59.9,False
PE-028717,ENG-00190,CON-0100,2025-01-26 14:56:00,Delivery,5.9,737.5,28.0,False
PE-028718,ENG-00021,CON-0145,2025-06-19 12:48:00,Review,7.6,950.0,52.0,False
PE-028719,ENG-00832,CON-0093,2025-03-11 09:13:00,Delivery,7.5,750.0,74.4,False
PE-028720,ENG-00858,CON-0101,2025-03-11 11:00:00,Delivery,6.3,945.0,87.4,False
PE-028721,ENG-00597,CON-0161,2025-03-18 17:51:00,Stakeholder Meeting,4.2,630.0,24.1,False
PE-028722,ENG-00156,CON-0056,2025-05-22 16:30:00,Delivery,1.2,150.0,43.1,False
PE-028723,ENG-00716,CON-0043,2025-05-23 09:14:00,Travel,8.0,1000.0,91.4,False
PE-028724,ENG-00152,CON-0089,2025-02-10 11:38:00,Documentation,5.6,1050.0,31.3,False
PE-028725,ENG-00465,CON-0091,2025-01-19 18:54:00,Delivery,8.3,830.0,95.3,False
PE-028726,ENG-00181,CON-0146,2025-06-29 09:18:00,Workshop,2.6,325.0,7.0,True
PE-028727,ENG-00156,CON-0070,2025-04-26 17:54:00,Travel,8.0,2000.0,48.9,False
PE-028728,ENG-00381,CON-0017,2025-06-19 12:06:00,Review,7.1,1775.0,0.0,True
PE-028729,ENG-00014,CON-0012,2025-06-04 11:52:00,Documentation,8.8,1320.0,34.4,False
PE-028730,ENG-00315,CON-0101,2025-05-04 10:54:00,Stakeholder Meeting,6.1,762.5,64.7,False
PE-028731,ENG-00296,CON-0016,2025-03-17 19:22:00,Workshop,3.2,400.0,76.2,False
PE-028732,ENG-00027,CON-0193,2025-06-10 19:59:00,Review,9.2,1380.0,68.1,False
PE-028733,ENG-00878,CON-0198,2025-04-13 11:14:00,Workshop,6.0,750.0,2.1,True
PE-028734,ENG-00876,CON-0118,2025-01-01 16:53:00,Workshop,1.1,165.0,23.3,False
PE-028735,ENG-00847,CON-0101,2025-02-26 08:59:00,Review,9.0,1350.0,48.9,False
PE-028736,ENG-00201,CON-0081,2025-01-01 11:16:00,Stakeholder Meeting,5.4,1012.5,87.8,False
PE-028737,ENG-00519,CON-0125,2025-01-16 19:51:00,Travel,9.7,2425.0,27.6,False
PE-028738,ENG-00080,CON-0095,2025-05-04 11:41:00,Travel,7.4,1110.0,38.7,False
PE-028739,ENG-00901,CON-0182,2025-01-20 09:30:00,Travel,1.9,356.25,32.0,False
PE-028740,ENG-00030,CON-0039,2025-06-26 11:20:00,Workshop,7.8,1462.5,1.9,True
PE-028741,ENG-00052,CON-0026,2025-06-02 17:54:00,Delivery,8.6,860.0,46.6,False
PE-028742,ENG-00320,CON-0045,2025-05-03 18:12:00,Delivery,9.0,1125.0,45.2,False
PE-028743,ENG-00521,CON-0194,2025-02-03 17:16:00,Delivery,7.2,720.0,52.1,False
PE-028744,ENG-00628,CON-0027,2025-06-05 13:11:00,Delivery,4.8,720.0,27.2,False
PE-028745,ENG-00118,CON-0172,2025-05-03 15:30:00,Analysis,6.1,915.0,41.4,False
PE-028746,ENG-00507,CON-0037,2025-06-13 17:05:00,Workshop,1.1,137.5,7.2,True
PE-028747,ENG-00634,CON-0093,2025-06-09 17:07:00,Review,9.9,1856.25,23.0,False
PE-028748,ENG-00164,CON-0038,2025-02-15 19:05:00,Stakeholder Meeting,3.0,450.0,47.1,False
PE-028749,ENG-00277,CON-0196,2025-06-19 16:56:00,Analysis,5.3,530.0,0.0,True
PE-028750,ENG-00260,CON-0160,2025-02-12 16:30:00,Workshop,4.9,918.75,62.0,False
PE-028751,ENG-00919,CON-0125,2025-05-31 17:13:00,Analysis,4.6,575.0,1.1,True
PE-028752,ENG-00849,CON-0137,2025-06-17 16:57:00,Documentation,6.2,775.0,77.5,False
PE-028753,ENG-00663,CON-0005,2025-05-22 10:02:00,Workshop,6.2,620.0,31.0,False
PE-028754,ENG-00888,CON-0124,2025-05-31 19:06:00,Documentation,9.9,1485.0,65.9,False
PE-028755,ENG-00578,CON-0099,2025-06-05 10:24:00,Workshop,5.8,725.0,40.8,False
PE-028756,ENG-00827,CON-0130,2025-02-23 08:35:00,Documentation,4.5,843.75,35.2,False
PE-028757,ENG-00863,CON-0180,2025-04-17 13:09:00,Delivery,7.6,950.0,33.9,False
PE-028758,ENG-00329,CON-0195,2025-02-23 12:26:00,Stakeholder Meeting,7.7,1155.0,71.1,False
PE-028759,ENG-00045,CON-0103,2025-06-01 08:16:00,Travel,8.9,1335.0,83.4,False
PE-028760,ENG-00040,CON-0095,2025-02-05 14:55:00,Documentation,7.0,1750.0,42.0,False
PE-028761,ENG-00217,CON-0051,2025-02-28 18:26:00,Documentation,7.0,1750.0,77.5,False
PE-028762,ENG-00071,CON-0041,2025-04-02 12:05:00,Workshop,2.3,575.0,54.6,False
PE-028763,ENG-00795,CON-0058,2025-01-31 11:54:00,Delivery,9.7,1212.5,24.9,False
PE-028764,ENG-00110,CON-0053,2025-02-04 12:14:00,Review,4.9,490.0,31.5,False
PE-028765,ENG-00140,CON-0126,2025-04-06 19:15:00,Workshop,8.2,2050.0,42.5,False
PE-028766,ENG-00319,CON-0187,2025-02-15 10:24:00,Documentation,3.0,450.0,37.7,False
PE-028767,ENG-00029,CON-0069,2025-03-06 17:11:00,Delivery,3.7,462.5,69.8,False
PE-028768,ENG-00877,CON-0042,2025-02-07 11:14:00,Review,9.9,2475.0,24.2,False
PE-028769,ENG-00851,CON-0076,2025-04-03 15:53:00,Travel,1.8,450.0,20.9,False
PE-028770,ENG-00826,CON-0096,2025-02-26 08:27:00,Travel,1.8,450.0,20.1,False
PE-028771,ENG-00448,CON-0114,2025-05-18 10:13:00,Delivery,9.0,2250.0,33.9,False
PE-028772,ENG-00532,CON-0174,2025-02-15 09:22:00,Travel,7.6,1140.0,19.9,False
PE-028773,ENG-00078,CON-0102,2025-01-06 18:45:00,Delivery,8.7,2175.0,0.0,True
PE-028774,ENG-00595,CON-0168,2025-04-18 16:39:00,Review,4.0,400.0,50.9,False
PE-028775,ENG-00341,CON-0127,2025-03-19 13:10:00,Workshop,3.3,495.0,41.6,False
PE-028776,ENG-00712,CON-0050,2025-06-28 14:04:00,Workshop,3.8,475.0,31.5,False
PE-028777,ENG-00701,CON-0191,2025-06-18 18:36:00,Workshop,1.2,225.0,20.8,False
PE-028778,ENG-00411,CON-0004,2025-02-20 11:49:00,Analysis,6.2,775.0,76.5,False
PE-028779,ENG-00380,CON-0169,2025-05-27 12:11:00,Review,3.3,412.5,73.3,False
PE-028780,ENG-00671,CON-0104,2025-02-08 12:22:00,Review,8.5,1062.5,98.6,False
PE-028781,ENG-00034,CON-0181,2025-01-03 09:36:00,Documentation,2.3,230.0,25.6,False
PE-028782,ENG-00118,CON-0005,2025-05-06 12:10:00,Workshop,1.7,318.75,55.7,False
PE-028783,ENG-00825,CON-0013,2025-04-22 17:30:00,Documentation,2.9,725.0,35.5,False
PE-028784,ENG-00907,CON-0105,2025-05-28 17:08:00,Travel,9.8,1225.0,48.2,False
PE-028785,ENG-00253,CON-0100,2025-06-03 14:42:00,Analysis,1.7,318.75,0.0,True
PE-028786,ENG-00156,CON-0095,2025-03-24 12:38:00,Analysis,0.7,175.0,34.6,False
PE-028787,ENG-00932,CON-0135,2025-04-25 14:01:00,Review,7.8,1462.5,3.4,True
PE-028788,ENG-00071,CON-0072,2025-02-28 19:57:00,Workshop,7.1,887.5,19.9,False
PE-028789,ENG-00818,CON-0064,2025-05-05 11:31:00,Stakeholder Meeting,3.8,712.5,4.1,True
PE-028790,ENG-00911,CON-0042,2025-06-12 10:06:00,Review,5.9,1475.0,32.9,False
PE-028791,ENG-00398,CON-0007,2025-05-03 09:02:00,Workshop,3.4,637.5,57.9,False
PE-028792,ENG-00580,CON-0167,2025-02-16 13:41:00,Delivery,5.3,662.5,74.7,False
PE-028793,ENG-00853,CON-0200,2025-03-31 10:09:00,Delivery,2.2,550.0,63.7,False
PE-028794,ENG-00921,CON-0124,2025-02-28 16:51:00,Workshop,7.3,912.5,0.0,True
PE-028795,ENG-00185,CON-0032,2025-04-05 19:11:00,Delivery,1.3,195.0,62.2,False
PE-028796,ENG-00299,CON-0123,2025-01-25 11:09:00,Travel,4.0,750.0,17.9,False
PE-028797,ENG-00238,CON-0197,2025-02-12 10:35:00,Delivery,3.7,370.0,43.5,False
PE-028798,ENG-01000,CON-0147,2025-02-03 12:08:00,Stakeholder Meeting,1.6,300.0,4.4,True
PE-028799,ENG-00750,CON-0084,2025-05-22 08:49:00,Documentation,5.9,590.0,77.9,False
PE-028800,ENG-00453,CON-0021,2025-01-06 18:04:00,Stakeholder Meeting,7.7,1925.0,26.0,False
PE-028801,ENG-00919,CON-0098,2025-05-06 15:08:00,Stakeholder Meeting,7.1,887.5,59.6,False
PE-028802,ENG-00538,CON-0129,2025-06-15 09:37:00,Review,6.8,850.0,50.4,False
PE-028803,ENG-00149,CON-0159,2025-03-31 19:59:00,Stakeholder Meeting,2.7,675.0,75.3,False
PE-028804,ENG-00636,CON-0053,2025-01-11 10:02:00,Delivery,5.7,1425.0,10.8,False
PE-028805,ENG-00617,CON-0181,2025-05-27 13:49:00,Workshop,7.0,1050.0,64.0,False
PE-028806,ENG-00117,CON-0196,2025-03-20 13:26:00,Travel,1.9,237.5,29.9,False
PE-028807,ENG-00546,CON-0071,2025-01-10 18:32:00,Delivery,9.0,2250.0,44.8,False
PE-028808,ENG-00293,CON-0188,2025-05-01 11:00:00,Analysis,8.3,2075.0,66.5,False
PE-028809,ENG-00295,CON-0011,2025-05-14 18:59:00,Workshop,3.9,487.5,38.3,False
PE-028810,ENG-00489,CON-0178,2025-05-13 12:00:00,Review,7.1,887.5,45.6,False
PE-028811,ENG-00583,CON-0103,2025-01-17 17:10:00,Workshop,9.7,2425.0,35.7,False
PE-028812,ENG-00693,CON-0039,2025-05-03 15:50:00,Documentation,6.1,610.0,8.0,True
PE-028813,ENG-00363,CON-0130,2025-05-03 19:05:00,Workshop,5.5,1375.0,32.5,False
PE-028814,ENG-00221,CON-0143,2025-06-02 17:06:00,Delivery,1.7,255.0,67.6,False
PE-028815,ENG-00361,CON-0169,2025-05-05 16:18:00,Workshop,9.1,2275.0,68.6,False
PE-028816,ENG-00802,CON-0063,2025-03-09 11:57:00,Stakeholder Meeting,6.2,1162.5,16.8,False
PE-028817,ENG-00863,CON-0104,2025-02-25 09:14:00,Analysis,7.6,1140.0,44.5,False
PE-028818,ENG-00123,CON-0064,2025-06-25 17:58:00,Review,4.3,537.5,51.5,False
PE-028819,ENG-00296,CON-0060,2025-05-09 17:21:00,Documentation,4.7,1175.0,23.9,False
PE-028820,ENG-00221,CON-0142,2025-02-06 14:11:00,Stakeholder Meeting,4.8,900.0,97.6,False
PE-028821,ENG-00798,CON-0196,2025-02-01 09:12:00,Travel,7.6,760.0,46.3,False
PE-028822,ENG-00476,CON-0023,2025-04-07 15:18:00,Documentation,7.4,1110.0,48.7,False
PE-028823,ENG-00826,CON-0162,2025-01-14 13:20:00,Stakeholder Meeting,4.8,720.0,34.8,False
PE-028824,ENG-00649,CON-0065,2025-03-28 15:04:00,Documentation,2.9,725.0,9.9,True
PE-028825,ENG-00056,CON-0087,2025-03-30 11:10:00,Review,1.9,475.0,20.5,False
PE-028826,ENG-00567,CON-0086,2025-06-29 13:11:00,Travel,2.7,405.0,0.0,True
PE-028827,ENG-00646,CON-0166,2025-06-15 18:30:00,Analysis,3.7,555.0,46.1,False
PE-028828,ENG-00716,CON-0183,2025-05-13 14:06:00,Workshop,1.9,285.0,34.2,False
PE-028829,ENG-00246,CON-0087,2025-01-28 19:48:00,Review,5.3,795.0,35.1,False
PE-028830,ENG-00867,CON-0016,2025-03-18 16:20:00,Workshop,6.8,1275.0,24.9,False
PE-028831,ENG-00097,CON-0100,2025-02-08 08:52:00,Review,6.0,1125.0,18.3,False
PE-028832,ENG-00155,CON-0053,2025-05-30 08:14:00,Travel,7.3,1095.0,88.8,False
PE-028833,ENG-00807,CON-0149,2025-02-13 14:55:00,Travel,6.6,1650.0,2.4,True
PE-028834,ENG-00560,CON-0090,2025-05-07 10:28:00,Delivery,8.0,800.0,44.9,False
PE-028835,ENG-00005,CON-0042,2025-04-14 12:09:00,Delivery,6.2,930.0,41.2,False
PE-028836,ENG-00178,CON-0095,2025-06-07 12:20:00,Travel,5.4,1350.0,37.4,False
PE-028837,ENG-00321,CON-0019,2025-03-13 09:36:00,Review,1.0,100.0,26.3,False
PE-028838,ENG-00132,CON-0118,2025-01-18 09:34:00,Stakeholder Meeting,2.7,337.5,29.8,False
PE-028839,ENG-00300,CON-0025,2025-02-16 13:35:00,Travel,6.4,1200.0,0.0,True
PE-028840,ENG-00259,CON-0189,2025-06-04 19:18:00,Travel,1.0,250.0,8.2,True
PE-028841,ENG-00029,CON-0132,2025-02-05 18:39:00,Review,0.9,112.5,37.8,False
PE-028842,ENG-00152,CON-0156,2025-06-15 12:02:00,Workshop,7.7,962.5,90.8,False
PE-028843,ENG-00160,CON-0046,2025-06-28 10:13:00,Delivery,7.2,1080.0,96.3,False
PE-028844,ENG-00319,CON-0093,2025-04-19 18:39:00,Documentation,7.2,1800.0,46.5,False
PE-028845,ENG-00706,CON-0020,2025-01-10 16:55:00,Delivery,2.5,312.5,0.0,True
PE-028846,ENG-00422,CON-0190,2025-01-07 15:53:00,Travel,4.5,675.0,60.1,False
PE-028847,ENG-00435,CON-0069,2025-06-11 18:38:00,Stakeholder Meeting,1.0,125.0,34.3,False
PE-028848,ENG-00771,CON-0028,2025-03-23 18:00:00,Stakeholder Meeting,1.2,300.0,66.2,False
PE-028849,ENG-00421,CON-0075,2025-01-05 14:54:00,Documentation,3.5,525.0,38.6,False
PE-028850,ENG-00927,CON-0100,2025-01-11 18:04:00,Review,5.3,795.0,4.0,True
PE-028851,ENG-00302,CON-0094,2025-04-03 12:56:00,Analysis,2.7,337.5,56.5,False
PE-028852,ENG-00225,CON-0047,2025-04-13 13:25:00,Travel,4.0,1000.0,38.6,False
PE-028853,ENG-00744,CON-0077,2025-05-01 12:55:00,Delivery,6.7,1675.0,52.0,False
PE-028854,ENG-00666,CON-0094,2025-06-01 10:31:00,Analysis,2.1,525.0,0.0,True
PE-028855,ENG-00634,CON-0159,2025-04-12 08:51:00,Workshop,6.3,945.0,26.4,False
PE-028856,ENG-00230,CON-0138,2025-01-04 11:29:00,Travel,5.3,662.5,51.5,False
PE-028857,ENG-00319,CON-0130,2025-02-20 17:48:00,Analysis,1.6,160.0,38.7,False
PE-028858,ENG-00143,CON-0137,2025-04-16 19:12:00,Travel,5.6,1400.0,53.8,False
PE-028859,ENG-00134,CON-0125,2025-03-07 11:36:00,Travel,7.6,950.0,43.2,False
PE-028860,ENG-00893,CON-0188,2025-05-10 16:35:00,Review,3.3,825.0,77.6,False
PE-028861,ENG-00727,CON-0146,2025-06-16 19:44:00,Workshop,5.1,637.5,38.3,False
PE-028862,ENG-00566,CON-0027,2025-04-26 10:51:00,Workshop,4.5,843.75,24.0,False
PE-028863,ENG-00007,CON-0013,2025-05-25 17:21:00,Analysis,5.8,725.0,51.4,False
PE-028864,ENG-00672,CON-0070,2025-06-25 12:31:00,Stakeholder Meeting,0.7,175.0,15.9,False
PE-028865,ENG-00230,CON-0105,2025-01-28 08:57:00,Documentation,2.2,412.5,36.4,False
PE-028866,ENG-00560,CON-0031,2025-02-13 14:55:00,Review,6.8,1275.0,0.0,True
PE-028867,ENG-00228,CON-0167,2025-01-09 10:20:00,Stakeholder Meeting,1.5,225.0,3.5,True
PE-028868,ENG-00796,CON-0106,2025-04-15 10:04:00,Workshop,2.6,325.0,32.7,False
PE-028869,ENG-00904,CON-0135,2025-01-07 16:13:00,Analysis,6.2,930.0,52.5,False
PE-028870,ENG-00550,CON-0134,2025-04-15 13:44:00,Travel,2.3,431.25,39.1,False
PE-028871,ENG-00442,CON-0108,2025-02-15 14:06:00,Delivery,7.0,1050.0,69.5,False
PE-028872,ENG-00126,CON-0191,2025-03-25 18:44:00,Analysis,8.1,1012.5,0.0,True
