account_id,plan,mrr_usd,industry,region,signup_date,churn_date,is_churned,seat_count,health_score
ACC-01000,Growth,669.0,Media,Europe,2021-03-13,,0,53,79.2
ACC-01001,Enterprise,6984.0,Manufacturing,North America,2021-02-14,,0,30,95.6
ACC-01002,Starter,106.0,Education,APAC,2021-12-25,2025-02-18,1,13,26.7
ACC-01003,Growth,447.0,Education,LATAM,2021-03-10,,0,24,86.0
ACC-01004,Professional,1562.0,Technology,North America,2023-08-18,,0,14,99.7
ACC-01005,Growth,629.0,Media,North America,2022-10-28,,0,12,82.2
ACC-01006,Starter,93.0,Healthcare,LATAM,2024-08-25,2025-02-01,1,16,19.0
ACC-01007,Growth,538.0,Manufacturing,North America,2023-10-21,,0,17,70.1
ACC-01008,Starter,109.0,Education,Europe,2024-06-10,2025-01-10,1,11,35.4
ACC-01009,Starter,86.0,Media,North America,2022-11-17,,0,7,26.7
ACC-01010,Growth,434.0,Finance,North America,2021-10-16,2025-03-26,1,34,83.1
ACC-01011,Growth,644.0,Retail,Europe,2024-02-25,,0,13,85.8
ACC-01012,Growth,651.0,Manufacturing,Europe,2023-04-24,,0,30,82.7
ACC-01013,Growth,652.0,Retail,North America,2022-05-26,2025-03-05,1,18,78.3
ACC-01014,Professional,1439.0,Media,APAC,2024-06-20,,0,40,95.4
ACC-01015,Starter,133.0,Technology,North America,2023-05-24,2025-02-19,1,31,42.7
ACC-01016,Starter,91.0,Healthcare,North America,2022-09-18,2025-02-18,1,9,34.1
ACC-01017,Professional,1611.0,Finance,Europe,2024-05-30,,0,29,95.8
ACC-01018,Growth,691.0,Finance,North America,2022-07-26,,0,57,96.1
ACC-01019,Professional,1324.0,Finance,Europe,2022-01-08,,0,64,93.1
ACC-01020,Starter,116.0,Education,LATAM,2020-12-28,,0,16,41.9
ACC-01021,Growth,612.0,Education,Europe,2022-05-13,,0,20,85.1
ACC-01022,Professional,1549.0,Retail,North America,2024-11-10,,0,54,100.0
ACC-01023,Growth,641.0,Education,LATAM,2022-08-05,2025-02-23,1,28,76.6
ACC-01024,Growth,634.0,Retail,APAC,2023-03-25,2025-03-06,1,18,68.8
ACC-01025,Starter,107.0,Education,North America,2024-05-29,2025-02-09,1,29,44.9
ACC-01026,Enterprise,4499.0,Retail,North America,2021-01-01,,0,61,93.2
ACC-01027,Growth,575.0,Healthcare,Europe,2022-04-14,,0,12,81.2
ACC-01028,Growth,562.0,Education,North America,2023-06-21,,0,23,85.1
ACC-01029,Starter,97.0,Healthcare,North America,2023-02-11,2025-03-16,1,17,54.1
ACC-01030,Growth,636.0,Professional Services,LATAM,2021-10-28,,0,16,74.3
ACC-01031,Enterprise,5360.0,Manufacturing,Europe,2022-05-24,,0,48,89.0
ACC-01032,Starter,85.0,Finance,North America,2021-05-17,2025-02-23,1,8,43.2
ACC-01033,Starter,136.0,Retail,Europe,2023-10-06,,0,5,38.4
ACC-01034,Growth,679.0,Media,North America,2022-09-15,,0,13,89.9
ACC-01035,Growth,462.0,Manufacturing,Europe,2021-08-14,,0,6,66.2
ACC-01036,Starter,135.0,Technology,North America,2023-12-29,2025-01-13,1,5,39.5
ACC-01037,Starter,101.0,Retail,North America,2022-10-19,,0,30,47.9
ACC-01038,Growth,591.0,Finance,APAC,2022-08-16,2025-03-05,1,23,81.8
ACC-01039,Professional,1521.0,Healthcare,APAC,2023-12-10,,0,7,75.3
ACC-01040,Professional,1649.0,Professional Services,Europe,2021-09-22,,0,24,93.1
ACC-01041,Enterprise,5691.0,Technology,Europe,2023-11-16,,0,41,83.5
ACC-01042,Growth,425.0,Finance,North America,2023-06-19,,0,63,77.6
ACC-01043,Growth,436.0,Retail,North America,2023-01-31,,0,51,82.7
ACC-01044,Growth,537.0,Education,North America,2024-09-19,,0,15,66.0
ACC-01045,Starter,125.0,Education,North America,2024-04-08,2025-03-19,1,13,48.8
ACC-01046,Growth,581.0,Manufacturing,North America,2021-05-31,,0,30,86.0
ACC-01047,Growth,518.0,Technology,North America,2022-06-04,,0,25,79.6
ACC-01048,Growth,426.0,Media,North America,2024-08-20,2025-02-13,1,21,57.6
ACC-01049,Starter,100.0,Professional Services,North America,2024-09-09,2025-02-27,1,20,36.3
ACC-01050,Growth,601.0,Technology,LATAM,2021-06-10,,0,30,86.3
ACC-01051,Starter,111.0,Media,North America,2023-08-22,,0,6,34.1
ACC-01052,Starter,120.0,Retail,Europe,2023-09-28,2025-02-23,1,8,44.7
ACC-01053,Enterprise,4750.0,Healthcare,APAC,2021-12-27,,0,55,100.0
ACC-01054,Starter,117.0,Retail,North America,2021-06-09,,0,13,46.5
ACC-01055,Starter,129.0,Finance,North America,2023-08-10,,0,12,37.9
ACC-01056,Starter,104.0,Professional Services,North America,2024-06-20,2025-03-04,1,16,56.6
ACC-01057,Growth,459.0,Retail,North America,2024-03-20,2025-02-01,1,22,81.2
ACC-01058,Professional,1277.0,Retail,North America,2024-02-20,2025-02-11,1,27,79.8
ACC-01059,Professional,1893.0,Education,LATAM,2021-05-27,,0,35,89.0
ACC-01060,Starter,113.0,Media,Europe,2021-01-21,2025-03-10,1,11,43.0
ACC-01061,Professional,1801.0,Technology,North America,2022-04-07,,0,35,91.5
ACC-01062,Growth,659.0,Education,Europe,2022-09-23,,0,17,94.8
ACC-01063,Starter,97.0,Healthcare,North America,2024-04-02,2025-01-02,1,13,36.6
ACC-01064,Growth,534.0,Manufacturing,APAC,2021-03-23,2025-03-30,1,14,68.2
ACC-01065,Enterprise,6117.0,Manufacturing,North America,2022-03-15,,0,55,82.8
ACC-01066,Starter,117.0,Finance,North America,2021-01-24,2025-01-22,1,15,40.2
ACC-01067,Starter,129.0,Finance,APAC,2024-03-19,2025-01-30,1,11,30.9
ACC-01068,Growth,589.0,Retail,North America,2023-04-11,2025-03-29,1,21,82.4
ACC-01069,Growth,431.0,Professional Services,LATAM,2021-03-10,,0,32,79.6
ACC-01070,Enterprise,6858.0,Media,APAC,2022-09-18,,0,30,94.8
ACC-01071,Growth,600.0,Education,APAC,2022-07-25,,0,2,51.6
ACC-01072,Enterprise,4426.0,Media,North America,2022-08-15,,0,86,95.5
ACC-01073,Professional,1418.0,Finance,North America,2023-05-01,,0,62,93.6
ACC-01074,Growth,646.0,Professional Services,APAC,2024-03-19,2025-03-29,1,56,80.8
ACC-01075,Growth,574.0,Retail,LATAM,2021-05-16,2025-02-20,1,17,73.9
ACC-01076,Professional,1765.0,Professional Services,Europe,2023-04-27,,0,48,95.3
ACC-01077,Growth,664.0,Manufacturing,APAC,2023-05-14,,0,18,83.5
ACC-01078,Starter,111.0,Manufacturing,LATAM,2021-09-11,2025-02-27,1,30,49.0
ACC-01079,Starter,117.0,Finance,APAC,2024-10-10,2025-01-20,1,13,24.9
ACC-01080,Starter,97.0,Professional Services,North America,2021-06-01,,0,9,39.6
ACC-01081,Growth,684.0,Professional Services,North America,2024-08-07,,0,40,71.9
ACC-01082,Growth,594.0,Education,North America,2021-01-06,2025-01-24,1,13,72.8
ACC-01083,Professional,1612.0,Retail,North America,2024-11-22,,0,67,95.2
ACC-01084,Enterprise,5294.0,Education,North America,2022-06-19,,0,22,98.4
ACC-01085,Enterprise,4848.0,Finance,LATAM,2023-03-01,,0,66,93.2
ACC-01086,Professional,1847.0,Media,North America,2022-01-04,,0,53,92.2
ACC-01087,Starter,137.0,Technology,Europe,2023-06-04,2025-02-27,1,7,27.5
ACC-01088,Growth,618.0,Finance,North America,2024-04-23,,0,13,76.4
ACC-01089,Growth,662.0,Professional Services,APAC,2021-07-08,2025-01-06,1,20,74.2
ACC-01090,Enterprise,6220.0,Education,Europe,2022-10-12,,0,54,84.3
ACC-01091,Professional,1506.0,Manufacturing,North America,2024-10-17,,0,16,85.1
ACC-01092,Growth,542.0,Manufacturing,Europe,2021-07-22,,0,25,74.5
ACC-01093,Starter,111.0,Technology,Europe,2024-11-19,2025-03-19,1,15,23.4
ACC-01094,Growth,612.0,Technology,North America,2024-01-19,,0,17,71.5
ACC-01095,Professional,1947.0,Media,LATAM,2022-06-22,,0,24,86.4
ACC-01096,Professional,1956.0,Media,North America,2023-06-22,,0,29,91.0
ACC-01097,Growth,503.0,Retail,Europe,2021-05-25,2025-02-02,1,22,74.3
ACC-01098,Growth,591.0,Manufacturing,North America,2024-08-28,,0,10,65.8
ACC-01099,Starter,116.0,Finance,APAC,2021-10-03,2025-01-19,1,8,34.4
ACC-01100,Professional,1981.0,Media,Europe,2024-03-12,,0,43,83.0
ACC-01101,Growth,610.0,Education,North America,2024-08-22,,0,9,74.3
ACC-01102,Starter,129.0,Retail,North America,2021-03-04,2025-01-31,1,20,31.6
ACC-01103,Starter,85.0,Finance,APAC,2023-11-07,2025-03-25,1,6,33.4
ACC-01104,Starter,96.0,Technology,Europe,2024-06-14,,0,16,42.1
ACC-01105,Growth,556.0,Healthcare,Europe,2021-02-20,,0,9,74.3
ACC-01106,Growth,694.0,Technology,Europe,2021-09-25,,0,71,85.6
ACC-01107,Growth,594.0,Healthcare,Europe,2023-12-11,,0,14,85.5
ACC-01108,Enterprise,4956.0,Media,North America,2024-01-29,,0,76,98.3
ACC-01109,Growth,431.0,Technology,Europe,2021-08-29,2025-02-26,1,9,68.4
ACC-01110,Enterprise,4875.0,Finance,Europe,2024-09-20,,0,30,99.7
ACC-01111,Starter,103.0,Technology,LATAM,2022-10-27,,0,2,32.7
ACC-01112,Starter,97.0,Manufacturing,APAC,2023-08-12,2025-02-05,1,9,34.7
ACC-01113,Growth,458.0,Healthcare,North America,2023-10-20,2025-01-16,1,13,83.1
ACC-01114,Enterprise,6992.0,Manufacturing,APAC,2022-12-05,,0,169,87.8
ACC-01115,Growth,694.0,Professional Services,Europe,2020-12-15,,0,19,74.3
ACC-01116,Growth,504.0,Technology,Europe,2023-11-19,,0,26,85.8
ACC-01117,Starter,111.0,Finance,North America,2021-01-18,2025-03-11,1,6,54.6
ACC-01118,Growth,492.0,Education,LATAM,2021-10-21,2025-02-04,1,7,64.3
ACC-01119,Professional,2083.0,Manufacturing,North America,2021-10-07,,0,170,100.0
ACC-01120,Growth,438.0,Media,APAC,2020-11-27,,0,29,74.1
ACC-01121,Professional,1766.0,Education,North America,2024-06-15,,0,37,94.1
ACC-01122,Enterprise,5061.0,Finance,North America,2024-10-21,,0,82,99.3
ACC-01123,Growth,595.0,Professional Services,North America,2023-12-13,,0,8,85.1
ACC-01124,Starter,114.0,Retail,North America,2023-05-06,2025-03-07,1,12,21.3
ACC-01125,Starter,123.0,Technology,APAC,2022-12-14,2025-03-23,1,16,32.5
ACC-01126,Enterprise,5958.0,Manufacturing,APAC,2024-09-27,,0,117,99.3
ACC-01127,Enterprise,6976.0,Manufacturing,Europe,2024-03-17,,0,31,90.7
ACC-01128,Growth,446.0,Manufacturing,Europe,2021-06-08,2025-02-17,1,14,88.3
ACC-01129,Enterprise,6043.0,Healthcare,APAC,2021-06-04,,0,38,95.5
ACC-01130,Growth,656.0,Retail,North America,2021-03-17,,0,14,75.0
ACC-01131,Growth,471.0,Technology,APAC,2021-09-01,2025-01-31,1,12,60.4
ACC-01132,Starter,92.0,Media,Europe,2023-01-12,2025-02-16,1,16,35.6
ACC-01133,Growth,437.0,Manufacturing,Europe,2023-05-31,,0,19,85.8
ACC-01134,Growth,510.0,Technology,North America,2022-07-29,,0,14,68.2
ACC-01135,Growth,653.0,Education,North America,2024-08-30,2025-03-11,1,10,51.1
ACC-01136,Growth,509.0,Manufacturing,Europe,2022-04-24,2025-01-14,1,6,66.2
ACC-01137,Growth,634.0,Healthcare,Europe,2023-04-13,,0,18,77.6
ACC-01138,Starter,122.0,Education,Europe,2021-06-17,2025-01-20,1,26,52.8
ACC-01139,Starter,109.0,Media,LATAM,2022-12-11,2025-03-20,1,9,36.8
ACC-01140,Starter,85.0,Media,APAC,2023-11-29,2025-02-19,1,11,28.7
ACC-01141,Growth,661.0,Media,Europe,2022-03-27,,0,12,84.6
ACC-01142,Professional,1777.0,Technology,Europe,2024-05-30,,0,15,100.0
ACC-01143,Starter,137.0,Education,North America,2022-08-31,2025-02-08,1,6,44.2
ACC-01144,Starter,115.0,Media,Europe,2021-02-03,2025-03-12,1,24,53.8
ACC-01145,Professional,1683.0,Education,Europe,2022-07-25,,0,116,90.3
ACC-01146,Professional,1701.0,Professional Services,LATAM,2022-08-28,,0,19,83.8
ACC-01147,Starter,114.0,Retail,North America,2023-12-05,2025-02-24,1,13,47.4
ACC-01148,Growth,462.0,Education,North America,2021-10-23,,0,12,68.8
ACC-01149,Starter,93.0,Finance,North America,2020-12-01,,0,26,56.4
ACC-01150,Growth,451.0,Professional Services,North America,2021-03-28,,0,19,81.0
ACC-01151,Starter,123.0,Retail,North America,2021-02-09,,0,49,58.7
ACC-01152,Growth,564.0,Media,LATAM,2022-07-01,,0,12,58.7
ACC-01153,Starter,93.0,Healthcare,North America,2021-10-31,,0,5,46.0
ACC-01154,Growth,481.0,Media,Europe,2023-02-02,,0,31,69.0
ACC-01155,Growth,544.0,Finance,APAC,2023-01-17,,0,20,67.7
ACC-01156,Starter,92.0,Professional Services,Europe,2021-06-24,2025-01-03,1,8,29.6
ACC-01157,Growth,447.0,Manufacturing,Europe,2023-11-13,,0,10,67.0
ACC-01158,Enterprise,5225.0,Retail,Europe,2023-12-22,,0,88,100.0
ACC-01159,Growth,568.0,Manufacturing,Europe,2023-10-25,,0,6,71.4
ACC-01160,Enterprise,4565.0,Manufacturing,North America,2024-07-04,,0,57,95.3
ACC-01161,Growth,609.0,Professional Services,North America,2024-05-10,,0,15,75.7
ACC-01162,Starter,128.0,Manufacturing,North America,2022-05-18,2025-01-24,1,9,49.0
ACC-01163,Growth,464.0,Technology,North America,2022-06-20,2025-01-07,1,14,88.4
ACC-01164,Professional,1942.0,Manufacturing,Europe,2023-08-11,,0,71,98.0
ACC-01165,Starter,134.0,Media,Europe,2022-12-08,2025-03-03,1,10,51.3
ACC-01166,Growth,478.0,Technology,North America,2021-08-03,,0,30,77.9
ACC-01167,Enterprise,5257.0,Professional Services,Europe,2021-05-20,,0,97,89.5
ACC-01168,Starter,88.0,Technology,Europe,2024-10-16,,0,7,12.0
ACC-01169,Professional,1852.0,Professional Services,North America,2023-11-02,,0,82,83.6
ACC-01170,Starter,102.0,Media,North America,2020-11-24,2025-02-21,1,10,39.5
ACC-01171,Professional,1395.0,Media,APAC,2024-07-07,,0,28,75.3
ACC-01172,Starter,109.0,Media,North America,2021-09-12,2025-02-11,1,7,40.1
ACC-01173,Growth,523.0,Manufacturing,North America,2023-04-14,,0,22,91.7
ACC-01174,Enterprise,6789.0,Education,North America,2024-01-04,,0,32,92.8
ACC-01175,Starter,116.0,Media,North America,2024-06-13,2025-02-06,1,26,58.4
ACC-01176,Starter,92.0,Healthcare,APAC,2021-06-22,2025-01-06,1,13,25.4
ACC-01177,Professional,1322.0,Healthcare,North America,2021-07-04,,0,17,83.1
ACC-01178,Starter,90.0,Healthcare,North America,2022-11-28,,0,19,43.7
ACC-01179,Professional,1779.0,Retail,North America,2024-08-22,2025-03-19,1,18,72.5
ACC-01180,Starter,89.0,Manufacturing,Europe,2024-11-21,2025-01-05,1,18,20.7
ACC-01181,Professional,1472.0,Retail,Europe,2021-12-11,,0,32,97.8
ACC-01182,Starter,88.0,Media,North America,2023-03-01,,0,32,67.4
ACC-01183,Growth,582.0,Professional Services,APAC,2024-10-07,,0,14,58.9
ACC-01184,Starter,136.0,Education,North America,2021-09-05,2025-01-02,1,13,45.2
ACC-01185,Starter,97.0,Healthcare,Europe,2024-10-08,2025-01-06,1,11,25.6
ACC-01186,Growth,614.0,Finance,North America,2022-08-24,,0,36,89.6
ACC-01187,Starter,91.0,Technology,Europe,2023-08-23,2025-03-15,1,9,38.3
ACC-01188,Starter,112.0,Healthcare,North America,2024-01-22,,0,10,38.0
ACC-01189,Starter,86.0,Finance,Europe,2024-02-25,2025-03-26,1,10,42.8
ACC-01190,Starter,117.0,Manufacturing,Europe,2023-11-18,,0,9,37.3
ACC-01191,Growth,635.0,Professional Services,North America,2022-03-16,,0,38,78.5
ACC-01192,Starter,84.0,Technology,APAC,2021-12-08,2025-03-15,1,9,26.1
ACC-01193,Growth,437.0,Healthcare,Europe,2022-12-04,,0,33,83.0
ACC-01194,Professional,1860.0,Healthcare,North America,2024-11-20,,0,84,98.5
ACC-01195,Growth,482.0,Media,North America,2022-05-08,,0,29,81.2
ACC-01196,Growth,434.0,Healthcare,North America,2022-02-10,2025-02-17,1,18,80.9
ACC-01197,Growth,566.0,Manufacturing,North America,2022-07-28,,0,20,76.3
ACC-01198,Growth,424.0,Finance,North America,2024-07-22,,0,16,67.8
ACC-01199,Starter,95.0,Media,APAC,2022-03-18,2025-03-19,1,5,39.4
ACC-01200,Starter,119.0,Retail,APAC,2024-01-06,,0,18,62.3
ACC-01201,Enterprise,5829.0,Manufacturing,APAC,2024-11-17,,0,53,94.9
ACC-01202,Professional,1845.0,Manufacturing,North America,2024-01-06,,0,49,100.0
ACC-01203,Professional,1725.0,Finance,APAC,2023-08-22,,0,42,88.9
ACC-01204,Starter,102.0,Healthcare,North America,2022-08-26,,0,7,57.9
ACC-01205,Growth,587.0,Manufacturing,LATAM,2024-07-15,2025-01-20,1,29,58.0
ACC-01206,Starter,121.0,Education,North America,2023-12-06,2025-03-20,1,28,52.3
ACC-01207,Professional,1856.0,Education,APAC,2023-12-31,,0,27,95.9
ACC-01208,Professional,1473.0,Professional Services,North America,2022-09-18,,0,31,77.5
ACC-01209,Growth,555.0,Professional Services,North America,2024-05-19,,0,6,73.1
ACC-01210,Starter,137.0,Finance,North America,2024-11-18,2025-01-18,1,12,29.0
ACC-01211,Starter,138.0,Finance,Europe,2021-03-08,,0,5,28.9
ACC-01212,Starter,99.0,Manufacturing,LATAM,2023-06-09,,0,10,42.0
ACC-01213,Professional,1554.0,Finance,North America,2022-12-12,,0,111,100.0
ACC-01214,Growth,509.0,Retail,North America,2023-06-27,,0,16,91.6
ACC-01215,Starter,101.0,Healthcare,North America,2024-01-07,2025-03-30,1,10,27.8
ACC-01216,Growth,436.0,Retail,North America,2021-02-27,,0,23,79.4
ACC-01217,Professional,1414.0,Education,LATAM,2023-09-01,,0,43,90.9
ACC-01218,Starter,132.0,Finance,APAC,2022-08-08,2025-03-01,1,17,57.5
ACC-01219,Professional,1787.0,Media,Europe,2021-01-18,,0,26,83.6
ACC-01220,Growth,599.0,Manufacturing,LATAM,2024-10-11,2025-03-05,1,28,54.3
ACC-01221,Growth,655.0,Technology,North America,2024-11-12,,0,12,44.4
ACC-01222,Growth,647.0,Retail,LATAM,2022-08-14,,0,16,66.6
ACC-01223,Starter,113.0,Healthcare,APAC,2023-09-02,,0,12,44.1
ACC-01224,Starter,123.0,Healthcare,North America,2022-11-06,,0,26,51.1
ACC-01225,Professional,1849.0,Technology,Europe,2024-04-08,,0,44,92.8
ACC-01226,Growth,663.0,Education,LATAM,2024-10-10,2025-02-10,1,21,61.3
ACC-01227,Enterprise,6467.0,Media,North America,2021-10-29,,0,62,88.1
ACC-01228,Growth,506.0,Retail,APAC,2023-03-01,,0,49,85.6
ACC-01229,Growth,510.0,Manufacturing,North America,2023-08-10,,0,47,79.9
ACC-01230,Starter,136.0,Manufacturing,North America,2021-04-11,2025-03-21,1,39,40.9
ACC-01231,Growth,482.0,Healthcare,North America,2022-03-07,2025-02-04,1,24,77.2
ACC-01232,Starter,112.0,Education,North America,2024-07-28,2025-01-06,1,8,16.7
ACC-01233,Professional,1310.0,Healthcare,North America,2023-07-05,,0,99,98.4
ACC-01234,Professional,1395.0,Retail,Europe,2023-05-31,,0,71,91.5
ACC-01235,Professional,2010.0,Healthcare,North America,2022-11-23,,0,36,95.8
ACC-01236,Growth,449.0,Healthcare,Europe,2023-11-04,,0,10,87.5
ACC-01237,Starter,87.0,Technology,North America,2022-08-03,2025-01-11,1,22,77.8
ACC-01238,Starter,110.0,Media,LATAM,2023-05-03,2025-01-09,1,12,30.6
ACC-01239,Growth,635.0,Finance,Europe,2022-12-15,,0,16,60.7
ACC-01240,Starter,104.0,Healthcare,North America,2023-03-30,,0,11,56.4
ACC-01241,Growth,424.0,Manufacturing,APAC,2022-02-10,,0,35,84.1
ACC-01242,Professional,1871.0,Finance,North America,2024-08-16,,0,24,82.9
ACC-01243,Starter,99.0,Technology,APAC,2023-12-02,2025-03-05,1,13,39.4
ACC-01244,Starter,97.0,Healthcare,North America,2022-08-28,2025-03-12,1,4,33.6
ACC-01245,Enterprise,6422.0,Technology,North America,2021-04-05,,0,35,93.1
ACC-01246,Growth,527.0,Finance,LATAM,2021-07-21,2025-03-17,1,14,75.3
ACC-01247,Growth,504.0,Retail,North America,2022-01-13,,0,27,81.5
ACC-01248,Starter,91.0,Technology,Europe,2023-03-13,2025-01-05,1,25,24.8
ACC-01249,Growth,686.0,Retail,APAC,2024-03-05,,0,12,75.8
ACC-01250,Starter,125.0,Education,North America,2023-07-10,,0,7,42.9
ACC-01251,Growth,695.0,Healthcare,Europe,2022-06-18,,0,25,84.7
ACC-01252,Starter,122.0,Manufacturing,Europe,2024-10-24,,0,13,44.1
ACC-01253,Professional,1560.0,Healthcare,North America,2020-12-31,,0,35,86.2
ACC-01254,Growth,484.0,Technology,North America,2023-12-22,,0,19,84.4
ACC-01255,Professional,1732.0,Healthcare,LATAM,2024-02-29,,0,34,78.7
ACC-01256,Professional,1911.0,Education,LATAM,2024-11-06,,0,11,76.0
ACC-01257,Growth,523.0,Healthcare,Europe,2023-11-10,,0,10,82.0
ACC-01258,Growth,557.0,Professional Services,Europe,2022-03-18,,0,25,70.6
ACC-01259,Growth,445.0,Media,North America,2021-09-25,,0,8,68.8
ACC-01260,Starter,90.0,Retail,APAC,2021-12-31,2025-03-27,1,6,38.3
ACC-01261,Growth,593.0,Finance,APAC,2023-03-26,,0,22,95.5
ACC-01262,Starter,95.0,Education,LATAM,2022-07-06,2025-02-21,1,7,35.1
ACC-01263,Starter,106.0,Technology,LATAM,2021-09-06,2025-03-29,1,11,44.2
ACC-01264,Starter,127.0,Finance,Europe,2022-12-29,2025-01-25,1,6,37.6
ACC-01265,Growth,509.0,Media,North America,2023-01-09,,0,12,79.7
ACC-01266,Starter,107.0,Media,Europe,2022-06-10,,0,11,52.7
ACC-01267,Growth,425.0,Technology,Europe,2023-10-14,,0,19,65.0
ACC-01268,Enterprise,6773.0,Manufacturing,North America,2023-09-13,,0,92,100.0
ACC-01269,Starter,130.0,Professional Services,North America,2024-09-24,,0,35,30.2
ACC-01270,Starter,104.0,Education,North America,2022-10-20,,0,11,34.9
ACC-01271,Growth,429.0,Technology,APAC,2023-11-30,,0,65,83.6
ACC-01272,Starter,97.0,Manufacturing,APAC,2021-11-01,2025-02-14,1,4,32.0
ACC-01273,Starter,133.0,Healthcare,North America,2023-04-27,2025-03-13,1,25,55.7
ACC-01274,Starter,88.0,Professional Services,North America,2022-05-12,,0,2,30.9
ACC-01275,Enterprise,6638.0,Professional Services,Europe,2022-02-13,,0,100,99.4
ACC-01276,Starter,118.0,Finance,Europe,2021-11-17,2025-02-18,1,17,45.9
ACC-01277,Professional,1408.0,Education,LATAM,2023-01-18,,0,24,94.7
ACC-01278,Enterprise,6741.0,Professional Services,Europe,2023-09-05,,0,9,91.5
ACC-01279,Starter,112.0,Media,North America,2021-08-07,2025-02-01,1,26,58.8
ACC-01280,Growth,637.0,Healthcare,LATAM,2021-01-26,2025-03-25,1,22,84.5
ACC-01281,Professional,1758.0,Education,Europe,2022-09-18,,0,23,82.9
ACC-01282,Starter,126.0,Finance,North America,2022-09-08,,0,8,56.2
ACC-01283,Growth,646.0,Manufacturing,Europe,2023-10-25,,0,25,84.2
ACC-01284,Enterprise,5813.0,Healthcare,North America,2023-05-06,,0,44,92.7
ACC-01285,Growth,496.0,Healthcare,APAC,2021-05-29,,0,14,78.0
ACC-01286,Growth,591.0,Healthcare,North America,2021-01-23,,0,8,89.9
ACC-01287,Growth,644.0,Finance,North America,2023-09-13,,0,6,63.3
ACC-01288,Professional,1995.0,Healthcare,North America,2022-03-28,,0,25,88.0
ACC-01289,Professional,1443.0,Manufacturing,APAC,2024-06-17,,0,90,92.6
ACC-01290,Growth,688.0,Professional Services,Europe,2022-02-08,,0,13,82.0
ACC-01291,Growth,489.0,Healthcare,APAC,2022-06-09,,0,14,64.7
ACC-01292,Growth,599.0,Finance,LATAM,2024-08-02,2025-03-22,1,32,61.8
ACC-01293,Professional,1922.0,Finance,North America,2022-05-11,,0,41,91.7
ACC-01294,Starter,124.0,Professional Services,North America,2021-08-20,2025-03-19,1,9,39.1
ACC-01295,Growth,555.0,Technology,Europe,2022-09-12,,0,18,89.7
ACC-01296,Starter,86.0,Media,North America,2021-09-18,2025-01-18,1,6,42.0
ACC-01297,Enterprise,5828.0,Manufacturing,North America,2021-11-26,,0,102,90.6
ACC-01298,Professional,1974.0,Finance,APAC,2022-10-15,,0,18,79.3
ACC-01299,Professional,1695.0,Technology,APAC,2024-01-07,,0,20,96.5
ACC-01300,Professional,1973.0,Education,North America,2023-04-13,,0,38,94.2
ACC-01301,Enterprise,5762.0,Healthcare,APAC,2022-03-12,,0,71,96.1
ACC-01302,Growth,505.0,Technology,North America,2021-11-02,2025-02-07,1,18,73.9
ACC-01303,Starter,138.0,Retail,Europe,2024-08-13,,0,33,34.3
ACC-01304,Starter,123.0,Finance,North America,2022-12-31,2025-02-11,1,34,49.6
ACC-01305,Growth,682.0,Finance,APAC,2024-10-23,,0,17,75.6
ACC-01306,Professional,1624.0,Manufacturing,North America,2023-08-31,,0,28,91.9
ACC-01307,Growth,655.0,Technology,LATAM,2021-03-07,,0,32,67.2
ACC-01308,Professional,1798.0,Finance,North America,2023-12-02,,0,39,94.3
ACC-01309,Starter,107.0,Technology,North America,2024-04-27,2025-02-05,1,18,44.7
ACC-01310,Growth,595.0,Technology,North America,2021-03-05,,0,21,74.4
ACC-01311,Starter,94.0,Media,APAC,2021-01-21,2025-02-17,1,14,30.1
ACC-01312,Starter,101.0,Healthcare,North America,2021-06-05,2025-02-17,1,6,33.5
ACC-01313,Starter,97.0,Finance,North America,2023-03-04,,0,8,38.4
ACC-01314,Starter,125.0,Finance,North America,2022-01-31,2025-02-01,1,8,55.9
ACC-01315,Growth,502.0,Finance,Europe,2022-02-21,,0,21,70.9
ACC-01316,Starter,101.0,Finance,North America,2023-08-06,,0,19,35.1
ACC-01317,Professional,1913.0,Professional Services,APAC,2023-12-09,,0,34,85.4
ACC-01318,Starter,128.0,Professional Services,North America,2023-02-06,,0,11,41.2
ACC-01319,Starter,118.0,Education,Europe,2022-03-17,,0,20,43.2
ACC-01320,Starter,114.0,Professional Services,North America,2024-10-15,,0,10,43.3
ACC-01321,Starter,129.0,Finance,Europe,2020-11-30,2025-01-18,1,11,50.7
ACC-01322,Starter,131.0,Retail,APAC,2023-06-02,2025-03-22,1,13,69.0
ACC-01323,Growth,441.0,Manufacturing,APAC,2023-12-13,,0,10,68.2
ACC-01324,Starter,126.0,Media,North America,2024-07-02,2025-02-03,1,14,37.5
ACC-01325,Starter,121.0,Healthcare,APAC,2021-02-12,2025-03-25,1,10,39.4
ACC-01326,Growth,680.0,Education,Europe,2023-03-16,2025-01-23,1,9,75.0
ACC-01327,Professional,1578.0,Finance,North America,2023-05-22,,0,21,78.3
ACC-01328,Starter,127.0,Finance,Europe,2021-05-28,2025-02-05,1,21,42.0
ACC-01329,Growth,679.0,Finance,LATAM,2023-02-03,,0,8,68.9
ACC-01330,Growth,482.0,Media,North America,2021-02-22,,0,19,89.2
ACC-01331,Enterprise,5775.0,Retail,North America,2020-12-12,,0,29,90.3
ACC-01332,Growth,460.0,Finance,Europe,2021-02-13,,0,22,76.6
ACC-01333,Enterprise,5349.0,Healthcare,Europe,2023-10-19,,0,31,87.9
