user_id,account_id,role,is_active,last_login_date,signup_date,logins_last_30_days
USR-0007635,ACC-01575,Manager,0,2025-01-14,2021-03-14,5
USR-0007636,ACC-01618,Admin,1,2025-03-06,2024-12-20,13
USR-0007637,ACC-00277,Admin,1,2025-01-14,2022-07-16,16
USR-0007638,ACC-00226,Viewer,1,2025-01-02,2022-02-23,4
USR-0007639,ACC-00496,Admin,1,2025-01-20,2023-12-31,7
USR-0007640,ACC-00061,Developer,1,2025-02-27,2021-12-13,33
USR-0007641,ACC-00215,Analyst,0,2025-01-13,2021-06-25,8
USR-0007642,ACC-00337,Admin,1,2025-01-12,2024-04-09,19
USR-0007643,ACC-00483,Analyst,1,2025-03-27,2024-04-15,30
USR-0007644,ACC-00672,Analyst,1,2025-03-07,2024-09-02,39
USR-0007645,ACC-01697,Admin,0,2025-02-06,2023-10-10,3
USR-0007646,ACC-00931,Admin,0,2025-01-15,2022-08-11,24
USR-0007647,ACC-00796,Analyst,0,2024-10-20,2022-08-09,0
USR-0007648,ACC-01529,Developer,0,2024-11-27,2024-08-07,0
USR-0007649,ACC-01895,Viewer,0,2025-01-13,2022-09-29,4
USR-0007650,ACC-01986,Viewer,1,2025-03-04,2023-09-15,20
USR-0007651,ACC-00863,Analyst,1,2025-02-12,2021-10-17,18
USR-0007652,ACC-01827,Analyst,0,2025-02-26,2024-07-03,39
USR-0007653,ACC-01552,Developer,1,2025-01-09,2023-12-20,13
USR-0007654,ACC-00192,Viewer,1,2025-01-10,2022-12-21,17
USR-0007655,ACC-01481,Admin,1,2025-02-09,2024-02-08,26
USR-0007656,ACC-01617,Manager,1,2025-02-06,2021-06-08,28
USR-0007657,ACC-00834,Admin,1,2025-02-03,2022-11-24,19
USR-0007658,ACC-00251,Analyst,1,2025-02-07,2024-12-21,1
USR-0007659,ACC-01622,Viewer,1,2025-01-07,2021-05-31,22
USR-0007660,ACC-01406,Viewer,1,2025-03-28,2022-11-01,27
USR-0007661,ACC-00789,Manager,1,2025-01-01,2022-07-06,22
USR-0007662,ACC-00766,Analyst,1,2025-03-25,2022-04-14,21
USR-0007663,ACC-01207,Analyst,1,2025-01-01,2024-04-26,21
USR-0007664,ACC-00827,Analyst,0,2025-01-04,2024-08-19,7
USR-0007665,ACC-00976,Viewer,1,2025-01-15,2024-11-15,27
USR-0007666,ACC-00075,Analyst,1,2025-02-24,2023-04-10,27
USR-0007667,ACC-00062,Manager,1,2025-03-02,2021-04-12,27
USR-0007668,ACC-00676,Admin,0,2025-02-02,2024-01-08,1
USR-0007669,ACC-01031,Admin,1,2025-03-04,2022-09-11,17
USR-0007670,ACC-01557,Analyst,1,2025-03-31,2022-07-31,23
USR-0007671,ACC-01226,Manager,1,2025-02-08,2024-10-27,16
USR-0007672,ACC-01874,Developer,1,2025-02-24,2023-08-09,34
USR-0007673,ACC-00465,Manager,1,2025-01-31,2023-11-30,4
USR-0007674,ACC-01438,Developer,1,2025-03-09,2021-08-24,20
USR-0007675,ACC-00511,Viewer,1,2025-03-01,2022-01-03,19
USR-0007676,ACC-01022,Developer,1,2025-03-25,2024-11-27,21
USR-0007677,ACC-01521,Viewer,1,2025-02-27,2024-07-24,32
USR-0007678,ACC-00291,Viewer,0,2024-11-21,2024-10-28,0
USR-0007679,ACC-00407,Analyst,1,2025-03-25,2024-08-11,9
USR-0007680,ACC-00462,Manager,1,2025-01-06,2024-02-19,16
USR-0007681,ACC-00221,Manager,1,2025-03-01,2023-05-26,18
USR-0007682,ACC-01465,Analyst,1,2025-03-20,2023-03-04,25
USR-0007683,ACC-01847,Viewer,1,2025-01-06,2022-02-19,17
USR-0007684,ACC-01188,Analyst,1,2025-03-11,2024-01-29,7
USR-0007685,ACC-00098,Developer,1,2025-02-28,2023-12-31,25
USR-0007686,ACC-00332,Analyst,1,2025-01-06,2022-05-09,4
USR-0007687,ACC-01762,Admin,1,2025-01-21,2021-04-29,16
USR-0007688,ACC-01606,Manager,1,2025-03-07,2022-09-30,22
USR-0007689,ACC-01105,Analyst,1,2025-03-28,2021-06-08,16
USR-0007690,ACC-01640,Developer,1,2025-02-12,2023-02-11,14
USR-0007691,ACC-01201,Developer,1,2025-02-26,2025-01-15,34
USR-0007692,ACC-01433,Viewer,0,2025-02-25,2024-05-19,26
USR-0007693,ACC-01049,Viewer,1,2025-03-24,2024-12-12,1
USR-0007694,ACC-00733,Manager,1,2025-02-13,2023-10-01,14
USR-0007695,ACC-00199,Manager,1,2025-01-23,2023-04-27,28
USR-0007696,ACC-00869,Admin,1,2025-02-27,2023-05-03,4
USR-0007697,ACC-01326,Manager,1,2025-03-04,2023-05-08,27
USR-0007698,ACC-00670,Developer,1,2025-01-26,2023-03-21,8
USR-0007699,ACC-00825,Admin,1,2025-01-17,2024-05-03,19
USR-0007700,ACC-00605,Developer,0,2025-03-15,2024-09-22,3
USR-0007701,ACC-00119,Developer,0,2025-03-23,2024-09-05,3
USR-0007702,ACC-01871,Developer,1,2025-01-20,2022-01-26,20
USR-0007703,ACC-00542,Viewer,1,2025-03-14,2021-12-26,3
USR-0007704,ACC-00611,Developer,1,2025-03-10,2023-12-08,21
USR-0007705,ACC-01841,Analyst,0,2025-01-25,2024-07-05,11
USR-0007706,ACC-00715,Viewer,1,2025-03-11,2021-12-08,6
USR-0007707,ACC-00915,Admin,1,2025-02-24,2021-10-08,6
USR-0007708,ACC-00036,Developer,1,2025-03-13,2024-07-18,3
USR-0007709,ACC-01775,Admin,1,2025-01-19,2022-01-28,19
USR-0007710,ACC-01859,Analyst,1,2025-01-18,2022-09-02,23
USR-0007711,ACC-00284,Viewer,1,2025-03-21,2023-06-12,28
USR-0007712,ACC-00776,Analyst,1,2025-01-11,2024-07-13,6
USR-0007713,ACC-01211,Developer,1,2025-02-13,2021-06-02,5
USR-0007714,ACC-00091,Manager,1,2025-03-11,2023-03-05,34
USR-0007715,ACC-01360,Analyst,1,2025-02-12,2022-10-07,18
USR-0007716,ACC-01218,Admin,1,2025-03-03,2022-09-20,10
USR-0007717,ACC-00915,Viewer,0,2025-02-09,2021-09-17,8
USR-0007718,ACC-00989,Manager,1,2025-02-26,2022-09-09,12
USR-0007719,ACC-01099,Manager,1,2025-01-12,2021-10-03,3
USR-0007720,ACC-01421,Manager,0,2025-03-01,2021-07-25,5
USR-0007721,ACC-01280,Analyst,1,2025-02-21,2021-05-12,17
USR-0007722,ACC-01284,Manager,1,2025-02-24,2023-09-02,31
USR-0007723,ACC-01535,Admin,1,2025-01-24,2023-11-09,5
USR-0007724,ACC-00589,Viewer,1,2025-02-23,2023-05-31,17
USR-0007725,ACC-01519,Developer,1,2025-01-02,2024-04-18,22
USR-0007726,ACC-01050,Admin,1,2025-03-02,2021-07-19,18
USR-0007727,ACC-01939,Developer,1,2025-03-01,2023-11-24,4
USR-0007728,ACC-01961,Analyst,0,2025-02-11,2023-08-11,10
USR-0007729,ACC-00417,Viewer,1,2025-03-07,2021-06-22,16
USR-0007730,ACC-00537,Viewer,0,2025-03-30,2022-03-20,23
USR-0007731,ACC-01329,Developer,0,2025-02-27,2023-05-17,23
USR-0007732,ACC-01110,Viewer,1,2025-02-28,2024-10-25,25
USR-0007733,ACC-01821,Analyst,1,2025-03-31,2023-08-02,30
USR-0007734,ACC-01432,Viewer,1,2025-01-16,2025-03-14,19
USR-0007735,ACC-01314,Admin,1,2025-02-16,2022-02-25,9
USR-0007736,ACC-00477,Admin,1,2025-01-14,2021-06-29,4
USR-0007737,ACC-01705,Viewer,1,2025-02-05,2023-06-30,20
USR-0007738,ACC-01433,Manager,1,2025-03-04,2024-06-05,25
USR-0007739,ACC-00582,Admin,1,2025-01-25,2021-06-16,30
USR-0007740,ACC-00928,Viewer,1,2025-01-01,2024-10-04,20
USR-0007741,ACC-01818,Developer,1,2025-03-06,2024-03-14,25
USR-0007742,ACC-01268,Viewer,1,2025-01-30,2023-11-21,24
USR-0007743,ACC-00351,Developer,1,2025-01-07,2023-06-10,27
USR-0007744,ACC-00979,Manager,1,2025-03-21,2022-12-20,31
USR-0007745,ACC-01699,Admin,1,2025-01-25,2021-03-13,32
USR-0007746,ACC-01354,Analyst,1,2025-03-29,2022-01-24,2
USR-0007747,ACC-01004,Developer,1,2025-01-15,2023-10-02,24
USR-0007748,ACC-00838,Manager,1,2025-02-25,2022-08-22,9
USR-0007749,ACC-00414,Manager,1,2025-02-16,2021-08-30,25
USR-0007750,ACC-01565,Admin,1,2025-01-25,2021-12-02,29
USR-0007751,ACC-00489,Admin,0,2025-03-17,2022-02-11,1
USR-0007752,ACC-00313,Viewer,1,2025-02-03,2022-10-03,14
USR-0007753,ACC-01748,Viewer,1,2025-01-19,2022-07-20,29
USR-0007754,ACC-00949,Developer,1,2025-01-08,2022-11-28,14
USR-0007755,ACC-01220,Viewer,1,2025-03-25,2024-11-26,13
USR-0007756,ACC-01942,Analyst,0,2025-02-11,2022-12-03,4
USR-0007757,ACC-00699,Analyst,1,2025-03-07,2021-01-13,16
USR-0007758,ACC-01573,Developer,0,2025-03-03,2022-08-08,17
USR-0007759,ACC-00788,Developer,1,2025-03-22,2023-12-17,18
USR-0007760,ACC-00036,Developer,0,2024-09-22,2024-08-01,0
USR-0007761,ACC-00944,Analyst,1,2025-01-15,2023-12-15,5
USR-0007762,ACC-00652,Manager,1,2025-01-12,2024-07-17,29
USR-0007763,ACC-00052,Admin,0,2025-03-24,2021-04-13,38
USR-0007764,ACC-00825,Admin,1,2025-01-20,2024-04-05,18
USR-0007765,ACC-00451,Viewer,1,2025-03-27,2020-12-14,18
USR-0007766,ACC-00928,Admin,1,2025-01-20,2024-10-14,26
USR-0007767,ACC-01579,Viewer,1,2025-01-29,2024-04-09,22
USR-0007768,ACC-00249,Analyst,0,2025-03-15,2025-02-03,2
USR-0007769,ACC-01838,Manager,1,2025-03-08,2024-02-11,11
USR-0007770,ACC-00575,Manager,1,2025-02-14,2021-12-05,4
USR-0007771,ACC-01668,Analyst,1,2025-01-23,2023-06-21,8
USR-0007772,ACC-01201,Developer,1,2025-01-10,2024-11-27,26
USR-0007773,ACC-01260,Developer,1,2025-01-02,2022-01-18,5
USR-0007774,ACC-01346,Developer,1,2025-01-27,2022-06-25,9
USR-0007775,ACC-01315,Analyst,1,2025-03-01,2022-05-25,18
USR-0007776,ACC-00920,Manager,1,2025-02-24,2021-09-07,23
USR-0007777,ACC-01279,Viewer,1,2025-01-21,2021-09-03,18
USR-0007778,ACC-00721,Developer,1,2025-02-05,2023-11-09,6
USR-0007779,ACC-01928,Analyst,1,2025-02-09,2021-07-17,21
USR-0007780,ACC-01098,Manager,1,2025-01-05,2024-10-04,21
USR-0007781,ACC-00429,Analyst,1,2025-03-20,2023-03-13,7
USR-0007782,ACC-01987,Admin,1,2025-01-12,2024-12-29,29
USR-0007783,ACC-00474,Manager,1,2025-01-22,2024-04-22,12
USR-0007784,ACC-00252,Developer,1,2025-02-21,2024-11-14,19
USR-0007785,ACC-00815,Analyst,1,2025-03-03,2021-12-28,27
USR-0007786,ACC-01533,Developer,1,2025-02-18,2021-04-15,6
USR-0007787,ACC-00651,Admin,1,2025-01-20,2021-07-17,35
USR-0007788,ACC-01634,Analyst,1,2025-02-22,2023-05-12,4
USR-0007789,ACC-00794,Admin,1,2025-03-03,2024-07-09,20
USR-0007790,ACC-01544,Developer,1,2025-01-16,2024-10-01,13
USR-0007791,ACC-01923,Viewer,1,2025-01-06,2022-02-02,24
USR-0007792,ACC-00398,Viewer,1,2025-02-08,2022-05-20,2
USR-0007793,ACC-01834,Viewer,1,2025-02-13,2022-06-12,24
USR-0007794,ACC-01564,Developer,1,2025-02-25,2024-05-22,17
USR-0007795,ACC-01360,Analyst,1,2025-01-01,2022-10-12,26
USR-0007796,ACC-01037,Developer,0,2025-02-17,2022-10-30,18
USR-0007797,ACC-01150,Admin,1,2025-03-05,2021-04-12,16
USR-0007798,ACC-00177,Developer,1,2025-02-04,2022-01-06,26
USR-0007799,ACC-00913,Analyst,1,2025-03-27,2023-07-20,20
USR-0007800,ACC-01785,Viewer,0,2025-01-09,2022-11-14,3
USR-0007801,ACC-01216,Admin,1,2025-02-24,2021-05-09,27
USR-0007802,ACC-00066,Analyst,1,2025-01-15,2024-04-16,21
USR-0007803,ACC-01625,Viewer,1,2025-03-08,2025-01-16,5
USR-0007804,ACC-00017,Developer,0,2025-01-14,2022-08-10,20
USR-0007805,ACC-00084,Developer,1,2025-01-11,2023-11-13,15
USR-0007806,ACC-01540,Admin,1,2025-03-01,2024-05-18,24
USR-0007807,ACC-00379,Admin,1,2025-03-15,2020-12-01,17
USR-0007808,ACC-00517,Manager,1,2025-02-25,2024-11-13,9
USR-0007809,ACC-01688,Analyst,1,2025-02-03,2023-06-04,15
USR-0007810,ACC-01033,Admin,0,2025-02-18,2023-11-28,7
USR-0007811,ACC-01547,Viewer,1,2025-02-25,2022-10-19,17
USR-0007812,ACC-01992,Manager,1,2025-03-31,2023-01-08,19
USR-0007813,ACC-01133,Manager,1,2025-01-24,2023-09-09,18
USR-0007814,ACC-00151,Manager,1,2025-01-11,2024-10-15,10
USR-0007815,ACC-01493,Developer,1,2025-03-24,2024-08-16,17
USR-0007816,ACC-01489,Viewer,1,2025-03-23,2023-04-02,12
USR-0007817,ACC-00351,Admin,1,2025-02-18,2023-06-26,17
USR-0007818,ACC-01806,Manager,1,2025-03-11,2021-06-25,17
USR-0007819,ACC-01510,Viewer,1,2025-03-08,2024-05-01,10
USR-0007820,ACC-01607,Admin,1,2025-02-08,2024-10-19,10
USR-0007821,ACC-01169,Manager,1,2025-02-10,2023-11-30,23
USR-0007822,ACC-01641,Viewer,1,2025-03-06,2024-08-26,18
USR-0007823,ACC-00721,Analyst,1,2025-01-31,2023-09-22,15
USR-0007824,ACC-00298,Admin,1,2025-02-24,2024-05-03,22
USR-0007825,ACC-01360,Viewer,1,2025-03-05,2022-08-08,25
USR-0007826,ACC-00488,Manager,1,2025-01-07,2022-08-20,16
USR-0007827,ACC-00743,Manager,1,2025-02-09,2023-05-28,28
USR-0007828,ACC-00209,Analyst,1,2025-02-27,2023-09-12,34
USR-0007829,ACC-00232,Analyst,1,2025-02-11,2024-08-30,3
USR-0007830,ACC-00763,Manager,1,2025-03-26,2022-09-03,26
USR-0007831,ACC-00603,Admin,1,2025-01-15,2022-07-14,1
USR-0007832,ACC-00380,Manager,1,2025-01-16,2023-11-27,23
USR-0007833,ACC-00004,Manager,1,2025-01-29,2021-12-12,2
USR-0007834,ACC-00152,Viewer,1,2025-03-23,2023-08-09,1
USR-0007835,ACC-00413,Manager,1,2025-01-15,2022-03-23,11
USR-0007836,ACC-00249,Viewer,1,2025-01-02,2025-01-17,2
USR-0007837,ACC-01441,Viewer,1,2025-02-05,2021-02-24,16
USR-0007838,ACC-01880,Viewer,1,2025-02-11,2021-08-22,20
USR-0007839,ACC-01502,Manager,1,2025-01-30,2023-02-04,24
USR-0007840,ACC-00485,Analyst,0,2025-03-10,2021-02-17,3
USR-0007841,ACC-01142,Viewer,1,2025-02-15,2024-07-23,16
USR-0007842,ACC-01283,Analyst,1,2025-02-11,2024-02-16,23
USR-0007843,ACC-01304,Manager,1,2025-02-26,2023-02-12,8
USR-0007844,ACC-00770,Viewer,1,2025-03-04,2021-07-17,24
USR-0007845,ACC-00184,Developer,1,2025-03-24,2023-01-26,27
USR-0007846,ACC-01932,Admin,1,2025-02-17,2024-01-25,28
USR-0007847,ACC-01884,Viewer,1,2025-03-03,2024-04-08,2
USR-0007848,ACC-00534,Viewer,1,2025-02-11,2022-11-30,18
USR-0007849,ACC-01859,Admin,1,2025-02-04,2022-08-01,36
USR-0007850,ACC-01672,Viewer,1,2025-01-05,2023-09-27,20
USR-0007851,ACC-01215,Manager,1,2025-02-26,2024-03-19,9
USR-0007852,ACC-01952,Manager,1,2025-02-13,2022-06-12,20
USR-0007853,ACC-00150,Admin,0,2025-01-28,2023-02-21,7
USR-0007854,ACC-00056,Analyst,1,2025-01-24,2023-06-28,11
USR-0007855,ACC-00407,Manager,1,2025-02-17,2024-09-06,9
USR-0007856,ACC-00105,Admin,1,2025-02-09,2022-05-23,28
USR-0007857,ACC-01629,Viewer,1,2025-03-18,2022-12-25,22
USR-0007858,ACC-01841,Viewer,1,2025-02-23,2024-05-24,12
USR-0007859,ACC-00749,Analyst,1,2025-01-15,2022-08-01,21
USR-0007860,ACC-00861,Admin,1,2025-01-25,2023-11-12,24
USR-0007861,ACC-00855,Developer,1,2025-01-31,2023-10-18,25
USR-0007862,ACC-01588,Developer,1,2025-03-16,2022-02-28,23
USR-0007863,ACC-00351,Admin,1,2025-03-24,2023-07-03,25
USR-0007864,ACC-01566,Admin,1,2025-02-10,2021-05-02,20
USR-0007865,ACC-00675,Viewer,1,2025-03-07,2023-12-31,23
USR-0007866,ACC-01485,Developer,1,2025-03-13,2023-01-08,37
USR-0007867,ACC-01656,Viewer,1,2025-03-07,2024-01-18,5
USR-0007868,ACC-01329,Analyst,1,2025-03-05,2023-05-10,17
USR-0007869,ACC-01665,Viewer,1,2025-02-23,2023-08-18,2
USR-0007870,ACC-00663,Analyst,1,2025-01-02,2023-01-15,23
USR-0007871,ACC-01207,Analyst,1,2025-02-19,2024-02-20,29
USR-0007872,ACC-01750,Viewer,1,2025-03-14,2024-08-03,11
USR-0007873,ACC-01185,Viewer,0,2024-09-26,2025-02-02,0
USR-0007874,ACC-00282,Manager,1,2025-03-31,2025-03-27,29
USR-0007875,ACC-01258,Manager,1,2025-03-24,2022-04-05,16
USR-0007876,ACC-01399,Admin,1,2025-03-21,2022-10-03,3
USR-0007877,ACC-00344,Manager,1,2025-02-07,2022-11-08,24
USR-0007878,ACC-01366,Developer,0,2025-01-03,2024-07-22,4
USR-0007879,ACC-01976,Viewer,1,2025-01-12,2024-04-18,11
USR-0007880,ACC-00205,Analyst,1,2025-01-19,2021-07-13,25
USR-0007881,ACC-01515,Manager,1,2025-02-15,2024-06-30,30
USR-0007882,ACC-01798,Developer,1,2025-03-15,2022-01-05,23
USR-0007883,ACC-00331,Viewer,1,2025-01-18,2022-07-10,22
USR-0007884,ACC-00541,Admin,1,2025-01-25,2022-08-22,16
USR-0007885,ACC-01683,Admin,1,2025-01-01,2022-12-23,20
USR-0007886,ACC-00828,Developer,1,2025-03-03,2023-03-11,31
USR-0007887,ACC-00952,Analyst,1,2025-02-21,2021-05-29,3
USR-0007888,ACC-00166,Analyst,1,2025-01-26,2022-06-25,27
USR-0007889,ACC-00894,Manager,1,2025-02-15,2021-10-08,20
USR-0007890,ACC-01156,Viewer,1,2025-02-26,2021-09-30,4
USR-0007891,ACC-00668,Manager,1,2025-01-17,2023-05-05,8
USR-0007892,ACC-01757,Viewer,0,2025-02-15,2023-10-16,9
USR-0007893,ACC-00239,Developer,1,2025-02-05,2021-03-31,21
USR-0007894,ACC-01068,Admin,1,2025-03-11,2023-07-02,27
USR-0007895,ACC-00736,Manager,0,2025-03-08,2022-01-03,7
USR-0007896,ACC-01795,Developer,1,2025-01-30,2022-08-16,8
USR-0007897,ACC-00487,Analyst,1,2025-01-17,2023-03-21,10
USR-0007898,ACC-01443,Viewer,1,2025-02-07,2024-05-30,5
USR-0007899,ACC-00421,Admin,1,2025-02-22,2021-11-17,8
USR-0007900,ACC-00725,Developer,1,2025-02-26,2021-12-11,12
USR-0007901,ACC-00660,Viewer,1,2025-02-14,2022-06-13,34
USR-0007902,ACC-01121,Developer,1,2025-01-10,2024-06-30,26
USR-0007903,ACC-00820,Manager,1,2025-02-16,2023-10-16,10
USR-0007904,ACC-01233,Manager,1,2025-02-18,2023-07-24,22
USR-0007905,ACC-00323,Analyst,0,2025-02-10,2023-05-16,12
USR-0007906,ACC-00240,Analyst,1,2025-02-20,2024-08-15,25
USR-0007907,ACC-01915,Admin,1,2025-02-15,2024-02-14,8
USR-0007908,ACC-01126,Admin,1,2025-01-29,2024-11-23,26
USR-0007909,ACC-00374,Admin,1,2025-01-30,2023-08-24,21
USR-0007910,ACC-01810,Viewer,1,2025-02-23,2022-02-23,17
USR-0007911,ACC-01617,Manager,1,2025-02-14,2021-07-20,24
USR-0007912,ACC-01974,Developer,1,2025-02-05,2024-01-27,21
USR-0007913,ACC-01694,Admin,1,2025-01-04,2021-08-21,1
USR-0007914,ACC-01019,Developer,1,2025-03-14,2022-02-20,18
USR-0007915,ACC-01512,Manager,1,2025-01-15,2024-08-05,28
USR-0007916,ACC-00469,Analyst,1,2025-03-25,2025-01-25,22
USR-0007917,ACC-00639,Analyst,1,2025-03-25,2022-08-12,25
USR-0007918,ACC-00488,Analyst,1,2025-02-14,2022-08-21,26
USR-0007919,ACC-00577,Viewer,0,2025-01-12,2024-02-06,6
USR-0007920,ACC-00308,Viewer,1,2025-03-15,2021-07-29,24
USR-0007921,ACC-01370,Viewer,1,2025-03-25,2024-09-22,6
USR-0007922,ACC-00763,Analyst,1,2025-02-03,2022-11-26,18
USR-0007923,ACC-00175,Analyst,1,2025-02-11,2024-02-25,17
USR-0007924,ACC-01926,Admin,1,2025-01-13,2022-04-28,13
USR-0007925,ACC-00139,Analyst,1,2025-03-28,2023-06-10,9
USR-0007926,ACC-01417,Viewer,1,2025-01-08,2024-04-30,31
USR-0007927,ACC-00121,Developer,1,2025-01-06,2021-12-26,22
USR-0007928,ACC-01838,Developer,1,2025-02-01,2024-02-12,11
USR-0007929,ACC-00902,Admin,1,2025-03-02,2021-07-29,9
USR-0007930,ACC-01581,Viewer,1,2025-02-16,2023-08-16,19
USR-0007931,ACC-01992,Admin,1,2025-02-13,2022-11-10,21
USR-0007932,ACC-01721,Analyst,1,2025-03-17,2021-09-23,21
USR-0007933,ACC-00070,Developer,0,2025-02-06,2021-05-17,26
USR-0007934,ACC-00207,Analyst,0,2025-02-16,2023-01-05,7
USR-0007935,ACC-00245,Analyst,1,2025-01-26,2024-09-08,19
USR-0007936,ACC-01712,Manager,1,2025-01-20,2022-11-12,14
USR-0007937,ACC-01923,Analyst,1,2025-01-12,2022-01-23,23
USR-0007938,ACC-00394,Viewer,1,2025-03-16,2022-05-29,41
USR-0007939,ACC-01792,Analyst,1,2025-01-21,2022-09-11,15
USR-0007940,ACC-00527,Admin,1,2025-02-16,2025-01-17,10
USR-0007941,ACC-01260,Analyst,1,2025-01-23,2022-02-25,5
USR-0007942,ACC-01450,Analyst,1,2025-02-26,2021-10-27,29
USR-0007943,ACC-00102,Developer,1,2025-02-22,2022-11-08,28
USR-0007944,ACC-00469,Developer,1,2025-03-03,2025-01-29,23
USR-0007945,ACC-01473,Analyst,0,2025-02-25,2023-04-25,25
USR-0007946,ACC-00366,Developer,0,2025-02-03,2023-09-13,11
USR-0007947,ACC-01779,Manager,1,2025-03-11,2022-06-27,31
USR-0007948,ACC-00492,Admin,0,2025-02-21,2023-06-16,3
USR-0007949,ACC-00647,Viewer,1,2025-03-01,2022-07-23,30
USR-0007950,ACC-00977,Developer,1,2025-03-19,2022-04-28,25
USR-0007951,ACC-00809,Developer,1,2025-03-14,2024-08-23,2
USR-0007952,ACC-01196,Viewer,1,2025-03-08,2022-03-30,26
USR-0007953,ACC-00592,Developer,0,2025-02-19,2021-04-23,7
USR-0007954,ACC-01462,Viewer,1,2025-03-05,2021-11-17,28
USR-0007955,ACC-01435,Admin,1,2025-02-26,2021-10-14,17
USR-0007956,ACC-00500,Viewer,1,2025-03-29,2021-07-09,22
USR-0007957,ACC-01207,Viewer,1,2025-03-05,2024-04-06,29
USR-0007958,ACC-01147,Manager,1,2025-02-25,2024-01-22,6
USR-0007959,ACC-01981,Developer,1,2025-02-24,2022-05-15,30
USR-0007960,ACC-00021,Analyst,1,2025-02-15,2021-08-11,15
USR-0007961,ACC-01443,Developer,1,2025-01-21,2024-03-14,7
USR-0007962,ACC-01254,Developer,1,2025-01-14,2024-03-10,26
USR-0007963,ACC-00480,Developer,1,2025-01-23,2021-09-19,22
USR-0007964,ACC-01168,Analyst,1,2025-02-28,2024-11-25,1
USR-0007965,ACC-00499,Admin,1,2025-02-22,2022-04-25,8
USR-0007966,ACC-01384,Viewer,0,2025-03-09,2021-09-22,6
USR-0007967,ACC-01721,Manager,1,2025-03-02,2021-07-07,24
USR-0007968,ACC-01375,Viewer,1,2025-03-13,2022-02-25,10
USR-0007969,ACC-01601,Analyst,1,2025-01-03,2022-12-01,26
USR-0007970,ACC-01829,Viewer,1,2025-01-21,2023-02-26,27
USR-0007971,ACC-00806,Analyst,1,2025-03-12,2022-02-17,16
USR-0007972,ACC-00537,Analyst,1,2025-03-30,2022-07-06,31
USR-0007973,ACC-00467,Developer,1,2025-03-12,2024-10-06,14
USR-0007974,ACC-00486,Viewer,1,2025-01-30,2024-06-29,9
USR-0007975,ACC-00288,Developer,1,2025-03-29,2021-09-30,18
USR-0007976,ACC-00489,Admin,0,2025-03-18,2022-03-30,1
USR-0007977,ACC-00726,Admin,1,2025-03-20,2021-02-14,5
USR-0007978,ACC-00032,Viewer,1,2025-02-15,2021-05-15,3
USR-0007979,ACC-01013,Manager,1,2025-03-08,2022-09-03,18
USR-0007980,ACC-00115,Manager,1,2025-03-20,2021-10-14,31
USR-0007981,ACC-01700,Developer,1,2025-02-23,2024-02-03,21
USR-0007982,ACC-01562,Admin,1,2025-02-16,2024-04-25,35
USR-0007983,ACC-00418,Developer,1,2025-03-03,2023-09-09,9
USR-0007984,ACC-01240,Viewer,1,2025-02-28,2023-06-08,5
USR-0007985,ACC-00513,Viewer,1,2025-03-15,2022-02-08,25
USR-0007986,ACC-01607,Viewer,1,2025-03-23,2024-09-14,12
USR-0007987,ACC-00938,Manager,1,2025-01-27,2021-08-28,19
USR-0007988,ACC-01822,Viewer,1,2025-03-09,2021-09-06,23
USR-0007989,ACC-00623,Analyst,1,2025-03-08,2023-06-26,18
USR-0007990,ACC-00493,Viewer,1,2025-02-22,2021-04-24,23
USR-0007991,ACC-00545,Viewer,1,2025-01-07,2024-01-05,17
USR-0007992,ACC-01550,Analyst,0,2024-08-01,2024-09-16,0
USR-0007993,ACC-01544,Admin,1,2025-02-08,2024-12-06,12
USR-0007994,ACC-01311,Developer,1,2025-01-27,2021-01-26,8
USR-0007995,ACC-01218,Manager,1,2025-01-08,2022-09-02,11
USR-0007996,ACC-00571,Admin,1,2025-02-12,2022-06-15,31
USR-0007997,ACC-00572,Manager,1,2025-01-14,2023-09-09,32
USR-0007998,ACC-00923,Developer,1,2025-01-14,2023-03-14,38
USR-0007999,ACC-01101,Developer,1,2025-01-01,2024-09-05,13
USR-0008000,ACC-01921,Viewer,1,2025-02-17,2023-05-01,13
USR-0008001,ACC-00784,Admin,1,2025-01-29,2021-10-06,16
USR-0008002,ACC-01799,Admin,1,2025-01-20,2023-01-20,19
USR-0008003,ACC-01668,Viewer,1,2025-02-05,2023-07-15,5
USR-0008004,ACC-01491,Manager,1,2025-03-31,2021-09-22,8
USR-0008005,ACC-00226,Analyst,1,2025-01-20,2022-02-05,8
USR-0008006,ACC-01902,Admin,1,2025-02-10,2023-12-24,28
USR-0008007,ACC-01693,Manager,1,2025-02-24,2022-01-30,37
USR-0008008,ACC-01001,Developer,1,2025-01-24,2021-03-29,27
USR-0008009,ACC-00452,Manager,1,2025-02-25,2022-08-27,31
USR-0008010,ACC-01277,Manager,1,2025-03-28,2023-05-04,25
USR-0008011,ACC-01441,Developer,1,2025-01-27,2021-01-08,16
USR-0008012,ACC-01493,Developer,1,2025-03-10,2024-06-29,22
USR-0008013,ACC-01137,Admin,1,2025-02-17,2023-04-15,21
USR-0008014,ACC-01038,Developer,1,2025-01-25,2022-09-02,20
USR-0008015,ACC-01591,Manager,1,2025-03-10,2023-03-17,7
USR-0008016,ACC-01897,Viewer,1,2025-01-19,2022-12-06,13
USR-0008017,ACC-01151,Developer,0,2025-01-06,2021-04-23,15
